ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask
32556	山触沉云·岑光坠	181664						7	0	1686	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	12904	4501	47799	92442	0	0	0	0	0	0	0					6800	92	通用	身法	会心(PVP)	阵营拍卖		329							4	3	4												736	5	17	7465	0	0	0	0	6	1	0		52445456				1			1				0		
32557	山触沉云·霜月坠	181665						7	0	1686	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	4137	24684	39815	92442	0	0	0	0	0	0	0					6800	90	通用	治疗	治疗会心(PVP)	阵营拍卖		329							4	3	4												736	9	17	1433	0	0	0	0	6	1	0		4198500				1			1				0		
32558	山触沉云·栖鸾戒	181666						5	0	1405	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	4137	23469	47791	92442	0	0	0	0	0	0	0							通用	根骨	破防(PVP)	阵营拍卖									4	2	4												736	6							6	1	0		4198512				1			1				0		
32559	山触沉云·疏柳戒	181667						5	0	1405	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	12393	23469	47791	92442	0	0	0	0	0	0	0							通用	元气	破防(PVP)	阵营拍卖									4	2	4												736	7							6	1	0		35974				1			1				0		
32560	山触沉云·羽客戒	181668						5	0	1405	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	12556	4501	47793	92442	0	0	0	0	0	0	0							通用	力道	破防(PVP)	阵营拍卖									4	2	4												736	4							6	1	0		8397448				1			1				0		
32561	山触沉云·岑光戒	181669						5	0	1405	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	12904	4501	47793	92442	0	0	0	0	0	0	0							通用	身法	破防(PVP)	阵营拍卖									4	2	4												736	5							6	1	0		52445456				1			1				0		
32562	山触沉云·霜月戒	181670						5	0	1405	6430	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											92432	4137	45886	92442	0	0	0	0	0	0	0	0							通用	治疗	治疗量(PVP)	阵营拍卖									4	2	4												736	9							6	1	0		4198500				1			1				0		
32563	抱叶链	181726						4	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	3937	10766	86336	67746	0	0	0	0	0	0	0							药宗	内功	伤害	历程副本									4	1	7												736	40	17	144	0	0	0	0	6	1	4		4096				1			0				1		
32564	抱叶坠	181727						7	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	3937	10766	86336	67746	0	0	0	0	0	0	0							药宗	内功	伤害	历程副本									4	3	7												736	40	17	24845	0	0	0	0	6	1	4		4096				1			0				1		
32565	抱叶戒	181728						5	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	3937	10766	86336	67746	0	0	0	0	0	0	0							药宗	内功	伤害	历程副本									4	2	7												736	40							6	1	4		4096				1			0				1		
32566	未华链	181737						4	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	7870	13915	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	历程副本									4	1	7												736	41	17	144	0	0	0	0	6	1	4		4096				1			0				1		
32567	未华坠	181738						7	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	7870	13915	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	历程副本									4	3	7												736	41	17	1433	0	0	0	0	6	1	4		4096				1			0				1		
32568	未华戒	181739						5	0	4	8000	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											47690	7870	13915	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	历程副本									4	2	7												736	41							6	1	4		4096				1			0				1		
32569	天命奉节·潮信项饰	181758						4	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	1	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32570	天命奉节·依风项饰	181759						4	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	1	2												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32571	天命奉节·潮信腰坠	181760						7	0	526	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32572	天命奉节·依风腰坠	181761						7	0	526	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31207	8151	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	3	2												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32573	天命奉节·潮信指环	181762						5	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32574	天命奉节·依风指环	181763						5	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32575	天命奉节·潮信项饰	181758						4	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											49850	2594	13662	5907	8151	0	0	0	0	0	0	0							药宗	内功	御劲(PVP)	威望									4	1	2												736	40	17	72455	0	0	0	0	6	1	0		4096				1			0				0		
32576	天命奉节·依风项饰	181759						4	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											49850	2594	5535	5907	8151	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望									4	1	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32577	天命奉节·潮信腰坠	181760						7	0	526	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	51858	8151	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32578	天命奉节·依风腰坠	181761						7	0	526	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32579	天命奉节·潮信指环	181762						5	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	51858	8151	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32580	天命奉节·依风指环	181763						5	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32581	天命奉节·潮信项饰	181758						4	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	74528	8151	0	0	0	0	0	0	0							药宗	内功	急速(PVP)	威望									4	1	2												736	40	17	72449	0	0	0	0	6	1	0		4096				1			0				0		
32582	天命奉节·依风项饰	181759						4	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31207	8151	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	1	2												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				0		
32583	天命奉节·潮信腰坠	181760						7	0	526	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32584	天命奉节·依风腰坠	181761						7	0	526	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	3	2												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32585	天命奉节·潮信指环	181762						5	0	439	3200	3	0	0			1		4438		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32586	天命奉节·依风指环	181763						5	0	439	3200	3	0	0			1		4439		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32587	疾影涂恨·应州项饰	181792						4	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	1	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32588	疾影涂恨·惊鸥项饰	181793						4	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	1	4												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32589	疾影涂恨·应州腰坠	181794						7	0	526	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32590	疾影涂恨·惊鸥腰坠	181795						7	0	526	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31207	8151	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	3	4												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32591	疾影涂恨·应州指环	181796						5	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	4												736	40							6	1	0		4096				1			0				0		
32592	疾影涂恨·惊鸥指环	181797						5	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	4												736	41							6	1	0		4096				1			0				0		
32593	疾影涂恨·应州项饰	181792						4	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											49850	2594	13662	5907	8151	0	0	0	0	0	0	0							药宗	内功	御劲(PVP)	威望									4	1	4												736	40	17	72455	0	0	0	0	6	1	0		4096				1			0				0		
32594	疾影涂恨·惊鸥项饰	181793						4	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											49850	2594	5535	5907	8151	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望									4	1	4												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32595	疾影涂恨·应州腰坠	181794						7	0	526	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	51858	8151	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32596	疾影涂恨·惊鸥腰坠	181795						7	0	526	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	4												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32597	疾影涂恨·应州指环	181796						5	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	51858	8151	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	4												736	40							6	1	0		4096				1			0				0		
32598	疾影涂恨·惊鸥指环	181797						5	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31807	8151	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	4												736	41							6	1	0		4096				1			0				0		
32599	疾影涂恨·应州项饰	181792						4	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	74528	8151	0	0	0	0	0	0	0							药宗	内功	急速(PVP)	威望									4	1	4												736	40	17	72449	0	0	0	0	6	1	0		4096				1			0				0		
32600	疾影涂恨·惊鸥项饰	181793						4	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	2628	31207	8151	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	1	4												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				0		
32601	疾影涂恨·应州腰坠	181794						7	0	526	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32602	疾影涂恨·惊鸥腰坠	181795						7	0	526	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	3	4												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32603	疾影涂恨·应州指环	181796						5	0	439	3200	3	0	0			1		4442		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	10501	39049	8151	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	4												736	40							6	1	0		4096				1			0				0		
32604	疾影涂恨·惊鸥指环	181797						5	0	439	3200	3	0	0			1		4443		4	atInvalid			atInvalid			atInvalid												5	100											27252	2594	13552	8151	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	4												736	41							6	1	0		4096				1			0				0		
32605	三宿·映雪戒	181842						5	0	35	282	3	0	0			1		4448		4	atInvalid			atInvalid			atInvalid												5	70											2580	51	14428	13643	2752	0	0	0	0	0	0	0							药宗	内功	伤害（PVE）	道具换取									4	2	7												736	40							2	1	0		4096				1			0				1		
32606	三宿·苔色戒	181843						5	0	35	282	3	0	0			1		4449		4	atInvalid			atInvalid			atInvalid												5	70											2580	34	2644	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	2	7												736	41							2	1	0		4096				1			0				1		
32607	三宿·映雪环	181844						5	0	35	282	3	0	0			1		4448		4	atInvalid			atInvalid			atInvalid												5	70											2580	51	14428	38172	2752	0	0	0	0	0	0	0							药宗	内功	命中（PVE）	道具换取									4	2	7												736	40							2	1	0		4096				1			0				1		
32608	三宿·苔色环	181845						5	0	35	282	3	0	0			1		4449		4	atInvalid			atInvalid			atInvalid												5	70											2580	34	611	1739	0	0	0	0	0	0	0	0							药宗	治疗	治疗会心	道具换取									4	2	7												736	41							2	1	0		4096				1			0				1		
32609	三宿·映雪链	181846						4	0	35	282	3	0	0			1		4448		4	atInvalid			atInvalid			atInvalid												5	70											2580	51	14428	38172	2752	0	0	0	0	0	0	0							药宗	内功	命中（PVE）	道具换取									4	1	7												736	40	17	12226	0	0	0	0	2	1	0		4096				1			0				1		
32610	三宿·苔色链	181847						4	0	35	282	3	0	0			1		4449		4	atInvalid			atInvalid			atInvalid												5	70											2580	34	2644	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	1	7												736	41	17	144	0	0	0	0	2	1	0		4096				1			0				1		
32611	百战·松静戒	181902						5	0	38	306	3	0	0			1		4460		4	atInvalid			atInvalid			atInvalid												5	80											2857	34	10498	12982	2685	0	0	0	0	0	0	0							药宗	内功	伤害（PVE）	道具换取									4	2	7												736	40							6	1	0		4096				1			0				1		
32612	百战·独夜戒	181903						5	0	38	306	3	0	0			1		4461		4	atInvalid			atInvalid			atInvalid												5	80											2857	39	819	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	2	7												736	41							6	1	0		4096				1			0				1		
32613	百战·松静链	181904						4	0	38	306	3	0	0			1		4460		4	atInvalid			atInvalid			atInvalid												5	80											2857	34	10498	12982	2685	0	0	0	0	0	0	0							药宗	内功	伤害（PVE）	道具换取									4	1	7												736	40	17	33899	0	0	0	0	6	1	0		4096				1			0				1		
32614	百战·独夜链	181905						4	0	38	306	3	0	0			1		4461		4	atInvalid			atInvalid			atInvalid												5	80											2857	39	819	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	1	7												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				1		
32615	百战·松静戒	181906						5	0	38	306	3	0	0			1		4460		4	atInvalid			atInvalid			atInvalid												5	80											2857	34	10498	38015	2685	0	0	0	0	0	0	0							药宗	内功	命中（PVE）	道具换取									4	2	7												736	40							6	1	0		4096				1			0				1		
32616	百战·独夜戒	181907						5	0	38	306	3	0	0			1		4461		4	atInvalid			atInvalid			atInvalid												5	80											2857	39	2264	2199	0	0	0	0	0	0	0	0							药宗	治疗	治疗会心	道具换取									4	2	7												736	41							6	1	0		4096				1			0				1		
32617	千缘·空意链	181920						4	0	40	317	3	0	0			1		4464		4	atInvalid			atInvalid			atInvalid												5	80											2846	34	10662	13660	2554	0	0	0	0	0	0	0							药宗	内功	伤害（PVE）	道具换取									4	1	7												736	40	17	33899	0	0	0	0	6	1	0		4096				1			0				1		
32618	千缘·青宵链	181921						4	0	40	317	3	0	0			1		4465		4	atInvalid			atInvalid			atInvalid												5	80											2846	39	233	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	1	7												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				1		
32619	千缘·空意戒	181922						5	0	40	317	3	0	0			1		4464		4	atInvalid			atInvalid			atInvalid												5	80											2846	34	10662	38058	2554	0	0	0	0	0	0	0							药宗	内功	命中（PVE）	道具换取									4	2	7												736	40							6	1	0		4096				1			0				1		
32620	千缘·青宵戒	181923						5	0	40	317	3	0	0			1		4465		4	atInvalid			atInvalid			atInvalid												5	80											2846	39	233	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	道具换取									4	2	7												736	41							6	1	0		4096				1			0				1		
32621	千缘·空意环	181924						5	0	40	317	3	0	0			1		4464		4	atInvalid			atInvalid			atInvalid												5	80											2846	34	10662	12908	2554	0	0	0	0	0	0	0							药宗	内功	会心（PVE）	道具换取									4	2	7												736	40							6	1	0		4096				1			0				1		
32622	千缘·青宵环	181925						5	0	40	317	3	0	0			1		4465		4	atInvalid			atInvalid			atInvalid												5	80											2846	39	845	2201	0	0	0	0	0	0	0	0							药宗	治疗	治疗会心	道具换取									4	2	7												736	41							6	1	0		4096				1			0				1		
32623	靖平九州·似凤链	182310						4	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32624	靖平九州·婺微链	182311						4	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	2												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32625	靖平九州·似凤坠	182312						7	0	377	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32626	靖平九州·婺微坠	182313						7	0	377	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	2												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32627	靖平九州·似凤戒	182314						5	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	2	2												736	40							6	0	0		4096				1			0				0		
32628	靖平九州·婺微戒	182315						5	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	2												736	41							6	0	0		4096				1			0				0		
32629	炙锋枭战·碧坐链	182316						4	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32630	炙锋枭战·云路链	182317						4	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	4												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32631	炙锋枭战·碧坐坠	182318						7	0	377	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32632	炙锋枭战·云路坠	182319						7	0	377	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	4												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32633	炙锋枭战·碧坐戒	182320						5	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											20361	220	10459	26597	5253	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	2	4												736	40							6	0	0		4096				1			0				0		
32634	炙锋枭战·云路戒	182321						5	0	314	2300	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	220	8418	2721	5253	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	4												736	41							6	0	0		4096				1			0				0		
32635	长风破浪·仙珠链	182334						4	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32636	长风破浪·望园链	182335						4	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	2												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32637	长风破浪·仙珠坠	182336						7	0	420	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32638	长风破浪·望园坠	182337						7	0	420	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	2												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32639	长风破浪·仙珠戒	182338						5	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	2	2												736	40							6	0	0		4096				1			0				0		
32640	长风破浪·望园戒	182339						5	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	2												736	41							6	0	0		4096				1			0				0		
32641	怒雪暗天·帝熏链	182356						4	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32642	怒雪暗天·晓光链	182357						4	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	4												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32643	怒雪暗天·帝熏坠	182358						7	0	420	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32644	怒雪暗天·晓光坠	182359						7	0	420	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	4												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32645	怒雪暗天·帝熏戒	182360						5	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											33664	852	10714	31800	7470	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	2	4												736	40							6	0	0		4096				1			0				0		
32646	怒雪暗天·晓光戒	182361						5	0	350	2560	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	100											24682	852	5092	2699	7470	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	4												736	41							6	0	0		4096				1			0				0		
32647	策马扬戈·踏篱链	182569						4	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											14236	1180	10603	30965	2975	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	1	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
