ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	InParkour	CostSingleStack	InSlideSprint	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable
21783	韦柔丝_流血	289		Body	0	21783	2		17	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	15517													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		18	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	15517													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		19	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	1626													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		20	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	16379													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		21	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	16379													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		22	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	3774													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		23	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	29556													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		24	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	29556													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		25	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	4646													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		26	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	44827													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		27	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	44827													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		28	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	5226													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		29	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	62068													3758030846			0	0				0		32		63	1	32	1	0	1										
21783	韦柔丝_流血	289		Body	0	21783	2		30	1	1	30	10	32	0	1	1							1	0	0																																														atCallPhysicsDamage	62068													3758030846			0	0				0		32		63	1	32	1	0	1										
21784	无方大附魔可以再使用一次沾衣	282		Body	0	21784	0		1	1	0	1	15	16	0	1	1						北天药宗\套路及子技能\北天药宗_沾衣每跳换界面.lua	1	0	0	atSetTalentRecipe	2854	1																																											atExecuteScript	skill/北天药宗/套路及子技能/北天药宗_沾衣每跳换界面.lua													3758030846			0	0				0		16		63	1	16	1	0	1										
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	1	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	2	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	3	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	4	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	5	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	6	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	7	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	8	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	9	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289		Body	0	21785	0		10	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	11	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	12	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	13	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	14	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0																																														atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289	Normal	Body	0	21785	0	Invalid	15	1	1	30	1000	4	0	1	1	None	Any	Any	Any	0		1	0	0	atPhysicsAttackPowerBase	3000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua												-1	3758030846		0	0	0	Any	Any		0		4		63	1	4	1	0	1	Any		Any		Any					
21785	韦柔丝_血雾加成	289		Body	0	21785	0		16	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	3000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		17	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		18	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		19	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	3000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		20	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		21	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		22	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		23	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		24	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		25	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		26	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		27	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		28	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		29	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21785	韦柔丝_血雾加成	289		Body	0	21785	0		30	1	1	30	1000	4	0	1	1							1	0	0	atPhysicsAttackPowerBase	6000																																												atExecuteScript	skill/npc/副本BOSS/百战异闻录/韦柔丝/韦柔丝_血雾龙相_血雾buff.lua													3758030846			0	0				0		4		63	1	4	1	0	1										
21786	韦柔丝_血雾表现	289	Normal	Body	25005	21786	0	Invalid	1	1	0	1	1	0	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	3758030846		0	0	0	Any	Any		0		0		63	1	0	1	0	1	Any		Any		Any					
21787	凌然天风跳跃期间免击退	282		Body	0	21787	0		1	1	0	1	1	16	0	1	1							1	0	1	atRepulsedRate	-1024																																																										67108864										16		63	1	16	1	0	1										
21788	野外蘑菇效果	276		Body	0	21788	0		1	1	0	1	1	16	0	1	1							1	0	1	atPhysicsCriticalStrikeBaseRate	500		atPhysicsCriticalDamagePowerBaseKiloNumRate	100																																																							3758030846	520	1	0	0						16		63	1	16	1	0	1										
21789	野外蘑菇效果2	276		Body	0	21789	0		1	1	0	1	1	16	0	1	1							1	0	1	atLunarCriticalStrikeBaseRate	500		atMagicCriticalDamagePowerBaseKiloNumRate	100		atSolarCriticalStrikeBaseRate	500		atNeutralCriticalStrikeBaseRate	500		atPoisonCriticalStrikeBaseRate	500																																														3758030846	520	1	0	0						16		63	1	16	1	0	1										
21790	野外蘑菇效果3	276		Body	0	3607	0		1	1	0	1	1	16	0	1	1							1	0	1	atDamageToLifeForSelf	51																																																										3758030846	520	1	0	0						16		63	1	16	1	0	1										
21791	野外蘑菇效果4	276		Body	0	21791	0		1	1	0	1	1	16	0	1	1	GlobalAbsorb						1	0	1	atGlobalDamageAbsorb	60000																																																										3758030846	520	1	0	0						16		63	1	16	1	0	1										
21792	野外蘑菇效果5	276		Body	0	10021	0		1	1	0	1	1	16	0	1	1							1	0	0																																														atExecuteScript	Map/黑山林海/doodad/野外蘑菇5.lua													3758030846		1	0	0				0		16		63	1	16	1	0	1										
21793	九十九月泉汲取阶段标记	286		Body	0	21793	0		1	1	0	1	1	16	0	1	1							1	0	0																																																												3758030846			0	0				0		16		63	1	16	1	0	1										
21794	药宗门派buff	233		Body	0	21794	0		1	1	0	1	1	0	0	1	1							1	0	1																																																												3758030846	0		0	0				0		0		63	1	0	1	0	1										
21795	千八百万凰炎冲阶段标记	286		Body	0	21795	0		1	1	0	1	1	16	0	1	1							1	0	0																																																												3758030846			0	0				0		16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		1	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		2	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		3	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		4	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		5	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		6	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		7	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21796	北天药宗橙武特效实际BUFF	39		Body	30717	21796	0		8	1	0	1	6	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua																																												atExecuteScript	skill/北天药宗/重置奚毒射罔调息.lua													3758030846										16		63	1	16	1	0	1										
21797	野外蘑菇效果6	276		Body	0	21797	0		1	1	0	1	7200	16	0	1	1							1	0	1																																														atExecuteScript	Map/黑山林海/doodad/野外蘑菇6.lua													3758030846	520	1	0	0						16		63	1	16	1	0	1										
21798	野外蘑菇效果7	276		Body	0	21798	0		1	1	0	1	1	16	0	1	1							1	0	1	atStrengthBase	300		atSpunkBase	150																																																							3758030846	520	1	0	0						16		63	1	16	1	0	1										
21799	野外蘑菇效果8	276		Body	0	21799	0		1	1	0	1	1	16	0	1	1							1	0	1	atAgilityBase	300		atSpiritBase	150																																																							3758030846	520	1	0	0						16		63	1	16	1	0	1										
21800	野外蘑菇效果9	276		Body	0	21800	0		1	1	0	1	1	16	0	1	1							1	0	1	atStrengthBase	150		atSpiritBase	300																																																							3758030846	520	1	0	0						16		63	1	16	1	0	1										
21801	野外蘑菇效果10	276		Body	0	21801	0		1	1	0	1	1	16	0	1	1							1	0	1	atAgilityBase	150		atSpunkBase	300																																																							3758030846	520	1	0	0						16		63	1	16	1	0	1										
21802	野外蘑菇效果11	276		Trample	0	21802	0		1	1	0	1	1	16	0	1	1						Quest/黑山林海/野外蘑菇中毒效果.lua	1	0	0	atHalt			atDisableMoveCtrl			atSilenceAll			atNegativeShield	1		atDropDefence	9999999		atSetSelectableType	1		atIsolated			atGravityPercent	-1024																							atExecuteScript	skill/Quest/黑山林海/野外蘑菇中毒效果.lua													3758030846		1	0	0				0		16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		1	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua																																												atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		2	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua																																												atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		3	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua																																												atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		4	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua																																												atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		5	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua		atSetTalentRecipe	5757	1																																								atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		6	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua		atSetTalentRecipe	5757	1																																								atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		7	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua		atSetTalentRecipe	5757	1																																								atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21803	北天药宗灵素橙武特效实际BUFF	39		Body	30624	21803	0		8	1	0	1	8	16	0	1	1							1	0	1	atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua		atSetTalentRecipe	5757	1																																								atExecuteScript	skill/北天药宗/重置赤芍当归调息.lua													3758030846										16		63	1	16	1	0	1										
21804	凌云梯_切磋专用	109		Body	0	21804	0		1	1	0	1	1	99999	0	1	0						世界奇遇/凌云梯/通用切磋buff.lua	1	0	0	atPreDieExecuteScript																																																											4294967295			0	0				488		99999		63	1	99999	1	0	1										
21805	黑豹结束	232		Trample	30602	21805	0		1	1	0	1	1	32	0	1	1						凌雪阁/黑豹冲刺结束.lua	1	0	1	atDriftFlag																																																											131072			0	0				0		32		63	1	32	1	0	1										
21806	凌云梯_望雪凌霜减速	109		Trample	40010	21806	0		1	1	0	1	5	16	0	1	1							1	0	1	atMoveSpeedPercent	-306																																																										3758030846			0	0				0		16		63	1	16	1	0	1										
21807	移动商陆隐藏BUFF	282		Body	0	21807	0		1	1	0	1	1	285	0	1	1							1	0	1																																																												3758030846			0	0				0		285		63	1	285	1	0	1										
21808	唐门3%大附魔获取限制buff	7		Body	0	21808	0		1	1	0	1	1	128	0	1	1							1	0	1																																																												3758030846			0	0				0		128		63	1	128	1	0	1										
21809	花间阳明dot	2	Damage	Body	0	21809	10		1	11	0	1	3	16	0	0	0							1	0	0																																														atCallNeutralDamage	200	0												3758030846									1	16		63	1	16	1	0	1		1								
21810	度人心_伪装	109		Body	0	21810	0		1	1	0	1	1	9600	0	1	0		NotFight	NotHorse			Quest/世界奇遇/变身监控.lua	1	0	1	atPrinkModel	944		atMaxJumpCount	-2		atDisableSprintFlag			atSilenceAll																																																		1472479390						NotInFollow				9600		60	1	9600	1	0	1										
21811	植物气血最大值BUFF	282		Body	0	21811	0		1	1	1	255	8	16	0	1	1							1	0	1	atMaxLifeBase	12000																																												atExecuteScript	skill/北天药宗/套路及子技能/北天药宗_每秒衰减血量.lua													3758030846			0	0				0		16		63	1	16	1	0	1						1				
21812	玩家_与毒神战斗标记	286		Body	0	21812	0		1	1	0	1	1	0	0	1	1							1	0	0																																																												4294967294			0	0				0		0		63	1	0	1	0	1										
21813	乌蒙贵_玩家骨牙护盾	286		Body	0	21813	0		1	1	0	1	1	18	0	1	1							1	0	0																																																												3758030846			0	0				0		18		63	1	18	1	0	1										
21814	乌蒙贵_眩晕	286		Body	0	21814	0		1	1	0	1	15	16	0	1	1							1	0	0																																																												3758030846			0	0				0		16		63	1	16	1	0	1										
21815	玩家_已触发过骨牙护盾	286		Body	0	21815	0		1	1	0	1	1	0	0	1	1							1	0	0																																																												3758030846			0	0				0		0		63	1	0	1	0	1										
21816	谢云流_无影无相_人剑合一	289	Normal	Body	0	21681	0	Invalid	1	1	0	1	1	16	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	3758030846		1	0	0	Any	Any		0		16		63	1	16	1	0	1	Any		Any		Any					
21817	谢云流_人剑合一_减益融合	289	Normal	Body	0	21817	0	Invalid	1	1	0	1	1	16	0	1	1	None	Any	Any	Any	0		1	0	0	atExecuteScriptWithParam	skill/npc/副本BOSS/百战异闻录/通用/通用精神百分比增减.lua	-30																																																								-1	3758030846		1	0	0	Any	Any		0		16		63	1	16	1	0	1	Any		Any		Any					
21818	凌云梯_搬石头	109		Trample	53898	21818	0		1	1	0	1	1	16	0	1	1						世界奇遇/凌云梯/搬石头状态.lua	1	0	1	atMoveSpeedPercent	-512		atDisableSprintFlag			atMaxJumpCount	-9																																						atExecuteScript	skill/世界奇遇/凌云梯/搬石头状态.lua													3758030846			0	0				0		16		63	1	16	1	0	1										
21819	凌云梯_搬石头左	109		Body	0	21819	0		1	1	0	1	1	4	0	1	1							1	0	0																																																				atExecuteScript	skill/世界奇遇/凌云梯/搬石头QTE_buff.lua							3758030846			0	0						4		63	1	4	1	0	1										
21820	凌云梯_搬石头右	109		Body	0	21820	0		1	1	0	1	1	4	0	1	1							1	0	0																																																				atExecuteScript	skill/世界奇遇/凌云梯/搬石头QTE_buff.lua							3758030846			0	0						4		63	1	4	1	0	1										
21821	摸箱子CD	276		Body	0	21821	0		1	1	1	126	1	16	0	1	1							1	0	1																																																												4294967295		1	0	0				0		16		63	1	16	1	0	0										
21822	3号_是否曾经回血标记	286		Body	0	21822	0		1	1	0	1	1	0	0	1	1							1	0	0																																																												3758096382			0	0				0		0		63	1	0	1	0	1										
21823	骨牙护盾表现	286		Body	65530	21823	0		1	1	0	1	1	0	0	1	1							1	0	1																																																												3758030846			0	0				0		0		63	1	0	1	0	1										
21824	玄一逐层驱散实际	3		Body	0	576	0		1	10	0	1	1	192	0	1	0						纯阳\减疗实际Buff结束相关处理.lua	1	0	0	atBeTherapyCoefficient	-102	0																																																									3758030846										192		63	1	192	1	0	1		0		0						
21824	玄一逐层驱散实际	3		Body	0	576	0		2	20	0	1	1	192	0	1	0						纯阳\减疗实际Buff结束相关处理.lua	1	0	0	atBeTherapyCoefficient	-205	0																																																									3758030846										192		63	1	192	1	0	1		0		0						
