BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod	TypeIconID
70206	61	70206	1	1	1	(70206)(61)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低61%	0	12
70206	62	70206	1	1	1	(70206)(62)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低62%	0	12
70206	63	70206	1	1	1	(70206)(63)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低63%	0	12
70206	64	70206	1	1	1	(70206)(64)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低64%	0	12
70206	65	70206	1	1	1	(70206)(65)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低65%	0	12
70206	66	70206	1	1	1	(70206)(66)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低66%	0	12
70206	67	70206	1	1	1	(70206)(67)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低67%	0	12
70206	68	70206	1	1	1	(70206)(68)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低68%	0	12
70206	69	70206	1	1	1	(70206)(69)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低69%	0	12
70206	70	70206	1	1	1	(70206)(70)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低70%	0	12
70206	71	70206	1	1	1	(70206)(71)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低71%	0	12
70206	72	70206	1	1	1	(70206)(72)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低72%	0	12
70206	73	70206	1	1	1	(70206)(73)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低73%	0	12
70206	74	70206	1	1	1	(70206)(74)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低74%	0	12
70206	75	70206	1	1	1	(70206)(75)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低75%	0	12
70206	76	70206	1	1	1	(70206)(76)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低76%	0	12
70206	77	70206	1	1	1	(70206)(77)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低77%	0	12
70206	78	70206	1	1	1	(70206)(78)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低78%	0	12
70206	79	70206	1	1	1	(70206)(79)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低79%	0	12
70206	80	70206	1	1	1	(70206)(80)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低80%	0	12
70206	81	70206	1	1	1	(70206)(81)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低81%	0	12
70206	82	70206	1	1	1	(70206)(82)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低82%	0	12
70206	83	70206	1	1	1	(70206)(83)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低83%	0	12
70206	84	70206	1	1	1	(70206)(84)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低84%	0	12
70206	85	70206	1	1	1	(70206)(85)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低85%	0	12
70206	86	70206	1	1	1	(70206)(86)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低86%	0	12
70206	87	70206	1	1	1	(70206)(87)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低87%	0	12
70206	88	70206	1	1	1	(70206)(88)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低88%	0	12
70206	89	70206	1	1	1	(70206)(89)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低89%	0	12
70206	90	70206	1	1	1	(70206)(90)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低90%	0	12
70206	91	70206	1	1	1	(70206)(91)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低91%	0	12
70206	92	70206	1	1	1	(70206)(92)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低92%	0	12
70206	93	70206	1	1	1	(70206)(93)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低93%	0	12
70206	94	70206	1	1	1	(70206)(94)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低94%	0	12
70206	95	70206	1	1	1	(70206)(95)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低95%	0	12
70206	96	70206	1	1	1	(70206)(96)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低96%	0	12
70206	97	70206	1	1	1	(70206)(97)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低97%	0	12
70206	98	70206	1	1	1	(70206)(98)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低98%	0	12
70206	99	70206	1	1	1	(70206)(99)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低99%	0	12
70206	100	70206	1	1	1	(70206)(100)移动端_减益_移动速度降低_主角通用	移动速度降低	移动速度降低100%	0	12
70209	1	3802	1	1	1	(70209)(1)焚影_银月斩_Dot伤害	银月斩	每2秒造成<Buff atCallLunarDamage>点阴性内功伤害	1	7
70213	1	2783	1	1	1	(70213)(1)蝎心DOT	蝎心	每2秒受到<BUFF atCallPoisonDamage>点毒性内功伤害	1	
70218	1	3785	1	1	1	(70218)(1)焚影_暗尘弥散_隐身_非战斗状态	暗尘弥散	伪装中，施展伤害招式或受到伤害后伪装将失效	1	
70218	2	3785	1	1	1	(70218)(2)焚影_暗尘弥散_隐身_战斗状态	暗尘弥散	伪装中，施展伤害招式或受到伤害后伪装将失效	1	
70218	3	3785	0	0	1	(70218)(3)焚影_暗尘弥散_隐身_冥月渡心专用	暗尘弥散·暗步	暗步专用	1	
70225	0	2785	1	1	1	(70225)(0)蛇影DOT	蛇影	每2秒受到<BUFF atCallPoisonDamage>点毒性伤害	1	
70226	0	2786	1	1	1	(70226)(0)百足DOT	百足	每3秒受到<BUFF atCallPoisonDamage>点毒性伤害	1	
70227	0	2784	1	1	1	(70227)(0)蟾啸DOT	蟾啸	每2秒受到<BUFF atCallPoisonDamage>点毒性伤害	1	
70228	1	2787	1	1	1	(70228)(1)千丝减速	千丝	移动速度降低50%	1	
70229	1	2777	1	1	1	(70229)(1)迷心蛊	迷心蛊	能被“千劫万毒手”中的五种毒素触发，额外受到各种控制效果，及负面效果	1	
70230	1	2778	1	1	1	(70230)(1)枯残蛊	枯残蛊	能被“千劫万毒手”中的五种毒素触发，额外受到各种控制效果，及负面效果	1	
70231	1	2776	1	1	1	(70231)(1)夺命蛊	夺命蛊	能被“千劫万毒手”中的五种毒素触发，额外受到各种控制效果，及负面效果	1	
70232	1	2810	1	1	1	(70232)(1)蝎心迷心	蝎心迷心	眩晕	1	
70232	2	2810	1	1	1	(70232)(2)蝎心枯残	蝎心枯残	眩晕	1	
70232	3	2810	1	1	1	(70232)(3)蝎心迷心	蝎心夺命	眩晕	1	
70233	1	2783	1	1	1	(70233)(1)蝎心迷心眩晕CD	蝎毒	施展“蝎心”无法造成晕眩	1	
70235	1	2812	1	1	1	(70235)(1)蛇影迷心	蛇影迷心	移动速度额外降低10%	1	
70235	2	2812	1	1	1	(70235)(2)蛇影枯残	蛇影枯残	移动速度额外降低15%	1	
70235	3	2812	1	1	1	(70235)(3)蛇影夺命	蛇影夺命	移动速度额外降低20%	1	
70236	1	2813	1	1	1	(70236)(1)百足迷心_锁足	百足迷心	锁足	1	
70236	2	2813	1	1	1	(70236)(2)百足枯残_锁足	百足枯残	锁足	1	
70236	3	2813	1	1	1	(70236)(3)百足夺命_锁足	百足夺命	锁足	1	
70237	1	2813	1	1	1	(70237)(1)百足迷心_减疗	百足迷心	受到疗伤成效降低50%	1	
70237	2	2813	1	1	1	(70237)(2)百足枯残_减疗	百足枯残	受到疗伤成效降低50%	1	
70237	3	2813	1	1	1	(70237)(3)百足夺命_减疗	百足夺命	受到疗伤成效降低50%	1	
70238	1	2811	1	1	1	(70238)(1)蟾啸迷心	蟾啸迷心	无法施展内功招式	1	
70238	2	2811	1	1	1	(70238)(2)蟾啸枯残	蟾啸枯残	无法施展内功招式	1	
70238	3	2811	1	1	1	(70238)(3)蟾啸夺命	蟾啸夺命	无法施展内功招式	1	
70239	1	9556	1	1	1	(70239)(1)焚影_冥月渡心_暗步状态	冥月渡心	“暗步”状态持续中	1	
70248	1	3867	1	1	1	(70248)(1)焚影_生死劫_眩晕	日劫	眩晕	1	8
70249	1	3867	1	1	1	(70249)(1)焚影_生死劫_减疗	月劫	受到的治疗效果降低50%	1	11
70253	1	3843	1	1	1	(70253)(1)焚影_秘籍_净世破魔击带Dot	灼烧	每2秒受到<BUFF atCallSolarDamage>点阳性内功伤害。	1	
70254	1	3794	1	1	1	(70254)(1)焚影_秘籍_缴械效果	缴械	无法使用武器	1	10
70257	1	100645	1	1	1	(70257)(1)焚影_秘籍_减速90%	寒月	移动速度降低90%	1	12
70260	1	3829	1	1	1	(70260)(1)焚影_秘籍_隐身后血量护盾	影狱	化解自身最大气血值20%的伤害，期间自身伤害提高10%	1	2
70262	1	4178	1	1	1	(70262)(1)焚影_秘籍_煌日照减伤80%	贪魔体	受到的伤害降低80%	1	2
70271	3	100728	1	1	1	(70271)(3)移动端_听雷秘籍_轻剑增伤	移动端_听雷秘籍_轻剑增伤	移动端_听雷秘籍_轻剑增伤	1	1
70272	1	13444	1	1	1	(70272)(1)篾片蛊	篾片蛊	“篾片蛊”会在体内逐渐成长，成长期间受到“千劫万毒手”套路招式和宠物攻击会提升“篾片蛊”的毒性，成长结束后造成大量伤害	1	
70281	1	100792	1	1	1	(70281)(1)焚影_奇穴3_2_日月同辉	日月同辉	净世破魔击伤害提高30%，消耗满日返还满月，消耗满月返还满日，可生效2次。	1	
70283	1	100736	1	1	1	(70283)(1)移动端_夕照雷峰_瞬发增伤	移动端_夕照雷峰_瞬发增伤	下个外功招式无需运功即可释放	1	1
70284	1	7645	0	0	1	(70284)(1)宠物伤害提高40%	啖灵	伤害提高40%	1	
70286	1	2748	0	0	1	(70286)(1)千蝶免控	千蝶免控	免疫一切控制效果	1	
70290	1	3028	1	1	1	(70290)(1)圣手织天减伤	圣手织天	受到的伤害降低55%	1	
70292	0	100909	1	1	1	(70292)(0)移动端_泉凝月_常规效果	移动端_泉凝月_常规效果	移动端_泉凝月_常规效果	1	
70293	1	4174	1	1	1	(70293)(1)明尊_慈悲愿_嘲讽	慈悲	强制目标	1	
70294	1	4179	1	1	1	(70294)(1)明尊_极乐引_威胁值增加	极乐引	自身攻击造成额外100%威胁值	1	
70295	1	4177	1	1	1	(70295)(1)明尊_极乐引_嘲讽	极乐	强制目标	1	
70296	1	4177	1	1	1	(70296)(1)明尊_极乐引_团队无威胁气劲	极乐	施展招式不造成威胁	1	
70297	1	4174	1	1	1	(70297)(1)明尊_慈悲愿_30%闪避	慈悲愿	闪避几率提高30%	1	
70298	1	3789	1	1	1	(70298)(1)明尊_光明相_基础效果	光明相	消耗满日后获得满月，消耗满月后获得满日，并使净世破魔击必定会心，只可生效一次	1	
70306	1	4178	1	1	1	(70306)(1)明尊_贪魔体_80%减伤免控	贪魔体	受到的伤害降低80%，不受移动限制（被拉除外）	1	
70306	2	4178	1	1	1	(70306)(2)明尊_贪魔体_40%减伤免控带嘲讽	贪魔体	受到的伤害降低80%，不受移动限制（被拉除外）	1	
70307	1	3791	0	0	1	(70307)(1)明尊_朝圣言_自身减伤免控	圣体	不受招式控制，受到的伤害降低60%	1	
70308	1	3791	1	1	1	(70308)(1)明尊_朝圣言_群体嘲讽	朝圣	强制目标	1	
70309	1	3796	1	1	1	(70309)(1)焚影_烈日斩_阴阳内功易伤	烈日	受到的阴、阳内功伤害提高5%	1	
70311	1	3798	1	1	1	(70311)(1)明尊_戒火斩_易伤	戒火	受到的伤害提高2%	1	
70312	1	3798	1	1	1	(70312)(1)明尊_秘籍_戒火斩_叠加仇恨和内外防	斩火	每层使威胁值提高4%，内外功防御等级提高5%	1	
70313	1	3798	1	1	1	(70313)(1)明尊_秘籍_戒火斩_降低目标化劲	斩火	化劲等级降低5%	1	
70314	1	3818	1	1	1	(70314)(1)明尊_秘籍_慈悲愿_攻击目标回血事件	寂灭	若被伤害招式命中，则使对方恢复1%气血	1	
70315	1	4179	1	1	1	(70315)(1)明尊_秘籍_极乐引封轻功	幻相	无法施展轻功	1	
70316	1	3789	1	1	1	(70316)(1)明尊_秘籍_光明相附带血量上限和被治疗量	性命海	气血上限提高60%，被疗伤成效提高50%	1	
70317	1	1483	1	1	1	(70317)(1)明尊_秘籍_光明相每秒回血	妙相	每秒回复1%气血最大值	1	
70319	1	3791	1	1	1	(70319)(1)明尊_秘籍_朝圣言团队30%减伤	朝圣	受到伤害降低30%	1	
70321	1	14107	1	1	1	(70321)(1)明尊_微妙风_闪避免控	微妙风	免疫控制效果，被命中几率降低70%	1	
70322	1	7222	1	1	1	(70322)(1)明尊_心火叹_伤害吸收盾	心火叹	吸收自身下次受到的攻击伤害，最多不超过自身气血最大值20%	1	
70323	1	100736	1	1	1	(70323)(1)移动端_夕照_断篇_无视防御	移动端_夕照_断篇_无视防御	移动端_夕照_断篇_无视防御	1	1
70325	1	100909	0	0	1	(70325)(1)移动端_泉凝月_秘笈残页闪避	移动端_泉凝月_秘笈残页闪避	移动端_泉凝月_秘笈残页闪避	1	
70326	0	100909	1	1	1	(70326)(0)移动端_泉凝月_断篇加吸收量	移动端_泉凝月_断篇加吸收量	移动端_泉凝月_断篇加吸收量	1	
70328	1	3823	1	1	1	(70328)(1)明尊_奇穴2_1_纵遇善缘_破魔击格挡	纵遇善缘	每层化解一次伤害	1	
70329	1	3841	1	1	1	(70329)(1)明尊_奇穴2_2_除荡旷劫_内外防增加	溯源	内、外功基础防御等级提高18%	1	
70330	1	3834	1	1	1	(70330)(1)明尊_奇穴3_1_妙镜惊寂_叠加速效果	法镜	每层使自身加速率提高2%	1	
70331	1	3840	1	1	1	(70331)(1)明尊_奇穴3_2_极乐普渡_叠加闪避效果	极乐普渡	每层使闪躲提高0.5%	1	
70345	1	70161	1	1	1	(70345)(1)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高1%	0	1
70345	2	70161	1	1	1	(70345)(2)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高2%	0	1
70345	3	70161	1	1	1	(70345)(3)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高3%	0	1
70345	4	70161	1	1	1	(70345)(4)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高4%	0	1
70345	5	70161	1	1	1	(70345)(5)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高5%	0	1
70345	6	70161	1	1	1	(70345)(6)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高6%	0	1
70345	7	70161	1	1	1	(70345)(7)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高7%	0	1
70345	8	70161	1	1	1	(70345)(8)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高8%	0	1
70345	9	70161	1	1	1	(70345)(9)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高9%	0	1
70345	10	70161	1	1	1	(70345)(10)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高10%	0	1
70345	11	70161	1	1	1	(70345)(11)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高11%	0	1
70345	12	70161	1	1	1	(70345)(12)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高12%	0	1
70345	13	70161	1	1	1	(70345)(13)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高13%	0	1
70345	14	70161	1	1	1	(70345)(14)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高14%	0	1
70345	15	70161	1	1	1	(70345)(15)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高15%	0	1
70345	16	70161	1	1	1	(70345)(16)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高16%	0	1
70345	17	70161	1	1	1	(70345)(17)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高17%	0	1
70345	18	70161	1	1	1	(70345)(18)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高18%	0	1
70345	19	70161	1	1	1	(70345)(19)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高19%	0	1
70345	20	70161	1	1	1	(70345)(20)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高20%	0	1
70345	21	70161	1	1	1	(70345)(21)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高21%	0	1
70345	22	70161	1	1	1	(70345)(22)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高22%	0	1
70345	23	70161	1	1	1	(70345)(23)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高23%	0	1
70345	24	70161	1	1	1	(70345)(24)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高24%	0	1
70345	25	70161	1	1	1	(70345)(25)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高25%	0	1
70345	26	70161	1	1	1	(70345)(26)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高26%	0	1
70345	27	70161	1	1	1	(70345)(27)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高27%	0	1
70345	28	70161	1	1	1	(70345)(28)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高28%	0	1
70345	29	70161	1	1	1	(70345)(29)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高29%	0	1
70345	30	70161	1	1	1	(70345)(30)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高30%	0	1
70345	31	70161	1	1	1	(70345)(31)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高31%	0	1
70345	32	70161	1	1	1	(70345)(32)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高32%	0	1
70345	33	70161	1	1	1	(70345)(33)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高33%	0	1
70345	34	70161	1	1	1	(70345)(34)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高34%	0	1
70345	35	70161	1	1	1	(70345)(35)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高35%	0	1
70345	36	70161	1	1	1	(70345)(36)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高36%	0	1
70345	37	70161	1	1	1	(70345)(37)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高37%	0	1
70345	38	70161	1	1	1	(70345)(38)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高38%	0	1
70345	39	70161	1	1	1	(70345)(39)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高39%	0	1
70345	40	70161	1	1	1	(70345)(40)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高40%	0	1
70345	41	70161	1	1	1	(70345)(41)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高41%	0	1
70345	42	70161	1	1	1	(70345)(42)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高42%	0	1
70345	43	70161	1	1	1	(70345)(43)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高43%	0	1
70345	44	70161	1	1	1	(70345)(44)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高44%	0	1
70345	45	70161	1	1	1	(70345)(45)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高45%	0	1
70345	46	70161	1	1	1	(70345)(46)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高46%	0	1
70345	47	70161	1	1	1	(70345)(47)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高47%	0	1
70345	48	70161	1	1	1	(70345)(48)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高48%	0	1
70345	49	70161	1	1	1	(70345)(49)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高49%	0	1
70345	50	70161	1	1	1	(70345)(50)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高50%	0	1
70345	51	70161	1	1	1	(70345)(51)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高51%	0	1
70345	52	70161	1	1	1	(70345)(52)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高52%	0	1
70345	53	70161	1	1	1	(70345)(53)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高53%	0	1
70345	54	70161	1	1	1	(70345)(54)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高54%	0	1
70345	55	70161	1	1	1	(70345)(55)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高55%	0	1
70345	56	70161	1	1	1	(70345)(56)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高56%	0	1
70345	57	70161	1	1	1	(70345)(57)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高57%	0	1
70345	58	70161	1	1	1	(70345)(58)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高58%	0	1
70345	59	70161	1	1	1	(70345)(59)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高59%	0	1
70345	60	70161	1	1	1	(70345)(60)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高60%	0	1
70345	61	70161	1	1	1	(70345)(61)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高61%	0	1
70345	62	70161	1	1	1	(70345)(62)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高62%	0	1
70345	63	70161	1	1	1	(70345)(63)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高63%	0	1
70345	64	70161	1	1	1	(70345)(64)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高64%	0	1
70345	65	70161	1	1	1	(70345)(65)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高65%	0	1
70345	66	70161	1	1	1	(70345)(66)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高66%	0	1
70345	67	70161	1	1	1	(70345)(67)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高67%	0	1
70345	68	70161	1	1	1	(70345)(68)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高68%	0	1
70345	69	70161	1	1	1	(70345)(69)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高69%	0	1
70345	70	70161	1	1	1	(70345)(70)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高70%	0	1
70345	71	70161	1	1	1	(70345)(71)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高71%	0	1
70345	72	70161	1	1	1	(70345)(72)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高72%	0	1
70345	73	70161	1	1	1	(70345)(73)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高73%	0	1
70345	74	70161	1	1	1	(70345)(74)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高74%	0	1
70345	75	70161	1	1	1	(70345)(75)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高75%	0	1
70345	76	70161	1	1	1	(70345)(76)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高76%	0	1
70345	77	70161	1	1	1	(70345)(77)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高77%	0	1
70345	78	70161	1	1	1	(70345)(78)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高78%	0	1
70345	79	70161	1	1	1	(70345)(79)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高79%	0	1
70345	80	70161	1	1	1	(70345)(80)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高80%	0	1
70345	81	70161	1	1	1	(70345)(81)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高81%	0	1
70345	82	70161	1	1	1	(70345)(82)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高82%	0	1
70345	83	70161	1	1	1	(70345)(83)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高83%	0	1
70345	84	70161	1	1	1	(70345)(84)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高84%	0	1
70345	85	70161	1	1	1	(70345)(85)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高85%	0	1
70345	86	70161	1	1	1	(70345)(86)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高86%	0	1
70345	87	70161	1	1	1	(70345)(87)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高87%	0	1
70345	88	70161	1	1	1	(70345)(88)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高88%	0	1
70345	89	70161	1	1	1	(70345)(89)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高89%	0	1
70345	90	70161	1	1	1	(70345)(90)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高90%	0	1
70345	91	70161	1	1	1	(70345)(91)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高91%	0	1
70345	92	70161	1	1	1	(70345)(92)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高92%	0	1
70345	93	70161	1	1	1	(70345)(93)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高93%	0	1
70345	94	70161	1	1	1	(70345)(94)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高94%	0	1
70345	95	70161	1	1	1	(70345)(95)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高95%	0	1
70345	96	70161	1	1	1	(70345)(96)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高96%	0	1
70345	97	70161	1	1	1	(70345)(97)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高97%	0	1
70345	98	70161	1	1	1	(70345)(98)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高98%	0	1
70345	99	70161	1	1	1	(70345)(99)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高99%	0	1
70345	100	70161	1	1	1	(70345)(100)移动端_增益_内功会心率提高_主角通用	内功会心率提高	内功会心率提高100%	0	1
70354	1	3193	1	1	1	(70354)(1)神机车换模	九霄风雷	可施展特殊招式伤害大幅度提高	1	
70356	1	8577	1	1	1	(70356)(1)移动端_霸刀_项王风车期间免控	尘身	施展招式期间免疫控制效果	1	
70357	0	3197	1	1	1	(70357)(0)唐门隐身效果	浮光掠影	你伪装了自己，施展任何招式或移动后将使伪装失效	1	
70358	1	2030	1	1	1	(70358)(1)唐门隐身可移动	遁隐	该状态下不受移动限制，移动不会使隐身消失，每秒回复气血最大值2%。	1	
70360	1	8514	1	0	1	(70360)(1)移动端_霸刀_刀啸风吟瞬发击退	啸吒	“悟·刀啸风吟“无需运功且附带6尺击退效果	1	
70364	0	8414	1	1	1	(70364)(0)移动端_霸刀_闹须弥流血	闹须弥	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害	1	
70372	1	6345	1	1	1	(70372)(1)移动端_盾猛_锁足	移动端_盾猛_锁足	移动端_盾猛_锁足	1	8
70377	1	6336	0	0	1	(70377)(1)移动端_盾墙_减伤	移动端_盾墙_减伤	受到伤害降低40%	1	
70380	1	8460	1	1	1	(70380)(1)移动端_霸刀_雷走风切沉默	风切	无法运功	1	
70380	2	8460	1	1	1	(70380)(2)移动端_霸刀_雷走风切沉默	风切	无法运功	1	
