BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod
17963	1	171	1	1	1	(17963)(1)烧鸡外食	烧鸡外食	击退秘境首领获得声望提高20%，仅在110级之前推出的低级武林通鉴秘境中生效	1
17963	2	171	1	1	1	(17963)(2)烧鸡外食	烧鸡外食	击退秘境首领获得声望提高20%，仅在110级之前推出的低级武林通鉴秘境中生效	1
17967	1	13416	1	1	1	(17967)(1)移动玳弦换技能	盈袖	可移动施展“玳弦急曲”，若命中非侠士目标，则使自身每次攻击附带“盈袖”额外伤害，且自身加速率突破上限提高20%	1
17968	1	13416	1	1	1	(17968)(1)移动玳弦期间加速提高20%	盈袖	加速率突破上限提高20%	1
17969	1	898	1	1	1	(17969)(1)心鼓弦天籁	化冰	施展“玳弦急曲”连续命中目标3次将触发一次额外伤害	1
17972	1	14116	1	1	1	(17972)(1)[17972]松梢沉默	月出东山	无法运功	1
17973	1	14116	1	1	1	(17973)(1)月影护盾	月出	受到任何的伤害将被减免自身最大气血值的0.4%，免疫打断、打退、无法运功与缴械效果	1
17974	1	14165	1	1	1	(17974)(1)皆沉默	皆	不能施展内功招式	1
17974	2	14165	1	1	1	(17974)(2)皆沉默增强	皆	不能施展内功招式，离开“连局”则效果消失	1
17975	1	3409	1	1	1	(17975)(1)4号_秒杀buff	气血涌动	羸弱的身体不足以抵抗猿飞的气劲，体内气血乱涌，每秒受到巨量伤害	1
17976	1	13378	1	1	1	(17976)(1)展风	桂雨	身法提高30%，移动速度提高15%	1
17977	1	2782	1	1	0	(17977)(1)凤凰蛊对自身	轻鸣	自身和宠物的默契增加，每造成两次伤害，宠物会额外对目标发动一次攻击	1
17979	1	14154	0	0	1	(17979)(1)搬运医疗箱	搬运药箱	搬运药箱	1
17980	1	4543	0	0	1	(17980)(1)阵营日常_冲浪最大速度	破浪	已经达到最大速度	1
17983	1	14019	1	1	1	(17983)(1)水卦增加承疗	水洊	受到的治疗成效提高40%	1
17986	1	9025	1	1	1	(17986)(1)同泽宴	同泽宴	无双提升xx点，破招值提升xx点（未实装，后面记得检查实装）	1
17990	1	7439	1	1	1	(17990)(1)巧织护盾	茧灵	化解自身最大气血值25%的伤害	1
17991	1	2748	1	1	1	(17991)(1)天河护盾	留香	化解自身最大气血值2%的伤害	1
17992	1	13955	0	1	1	(17992)(1)阵营日常_控制水枪	秋露	白露经风起，夤夜听雨声。\n可以释放技能，将玩家包裹在秋露中	1
17993	1	13954	0	1	1	(17993)(1)阵营日常_伤害水枪	落雨	乱云低薄暮，急雪舞回风。\n可以释放技能，对玩家造成单体或群体伤害	1
17994	1	3448	0	1	1	(17994)(1)阵营日常_水泡	露深	充沛水汽缠绕全身，全身漂浮，不能移动，持续受到伤害，需解除控制离开此状态	1
17995	1	13447	1	1	1	(17995)(1)寒髓遗音	圣元	受到治疗成效提高20%，每1.5秒对周围8尺补天的小队目标造成治疗效果	1
17995	2	13447	1	1	1	(17995)(2)寒髓遗音	圣元	招式命中几率降低50%，每1.5秒对周围8尺补天的小队目标造成治疗效果	1
17996	1	14032	1	1	1	(17996)(1)瞬发斗	三星	可使下一个“天斗旋”无需运功	1
17996	2	14032	1	1	1	(17996)(2)瞬发斗	虎遁	可使下一个“天斗旋”伤害和疗伤成效提高15%且无需运功	1
17997	1	14038	1	1	1	(17997)(1)斗转星移加护盾	延年	化解自身最大气血值30%的伤害	1
17998	1	590	0	0	1	(17998)(1)煎药	煎药	正在煎药，请保持专注。	1
17999	1	14123	1	1	1	(17999)(1)金身加御	趺坐	会心几率提高1%，御劲提高1%	1
18001	1	4550	0	0	1	(18001)(1)飞来闻踪免封加减伤	飞来	免疫无法施展招式效果，受到伤害降低50%	1
18002	1	14054	1	1	1	(18002)(1)双会提高	枭神	会心会效提高10%	1
18004	1	14042	1	1	1	(18004)(1)持续减疗效果	休囚	受到的疗伤成效降低50%	1
18006	1	341	1	1	1	(18006)(1)土行孙_沙土迷眼	泥沙迷眼	泥沙满天飞，不小心迷了眼睛	1
18008	1	14073	1	1	1	(18008)(1)闻踪	闻踪	会心几率提高10%，“断潮”伤害提高30%	1
18009	1	1277	0	0	1	(18009)(1)吃饭	吃饭	小坐片刻，享用可口的饭菜	1
18014	1	10480	1	1	1	(18014)(1)[18014]鼠疫	鼠疫	具有传染性的疾病	1
18016	1	3456	0	0	1	(18016)(1)端茶	端茶送水	小心些，不要弄洒了	1
18019	1	330	0	1	1	(18019)(1)[18019]阵营日常_进入泉眼状态_玩家	泉涌	状态结束后将被喷出泉眼，可以使用泉涌技能确定合适的喷出落点	1
18021	1	14031	1	1	1	(18021)(1)魂阵范围无视目标防御	荧入白	无视目标40%内功防御等级，威胁值降低20%	1
18022	1	2027	0	0	1	(18022)(1)潜行	潜入	放轻脚步，不容易被注意到	1
18023	1	3402	0	0	0	(18023)(1)阵营日常_跳出泉眼状态	出泉	泉眼喷发，被喷射到指定位置中，落地前无法控制自己	1
18024	1	5356	0	0	1	(18024)(1)竞技场场中标记	无间死斗	死斗	1
18025	1	3429	0	1	1	(18025)(1)3号_打掉蝴蝶增益	幻·梦蝶	重伤藤原氏的蝴蝶式神，自身攻击力得到提升	1
18030	1	11835	0	0	1	(18030)(1)命中几率提高30%	河桥养箭	命中几率提高30%	1
18031	1	3210	1	1	1	(18031)(1)百步穿杨减化劲	灵机卸甲	化劲等级降低10%	1
18032	1	329	1	0	1	(18032)(1)2号_宓桃_无敌	魅心	无法被攻击	1
18033	1	2020	1	1	1	(18033)(1)2号_宓桃_弟子虚弱	虚弱	行动变缓	1
18034	1	2140	0	0	1	(18034)(1)周边_业值	业力	每层使受到的伤害略微增加	1
18035	1	3411	0	1	1	(18035)(1)BOSS减伤70%	意志坚定	减少受到的伤害70%	1
18035	2	3411	0	1	1	(18035)(2)BOSS减伤30%	意志坚定	减少受到的伤害30%	1
18035	3	3452	0	1	1	(18035)(3)BOSS易伤100%	意识涣散	受到的伤害提高100%	1
18035	4	3452	0	1	1	(18035)(4)BOSS易伤200%	意识涣散	受到的伤害提高200%	1
18035	5	3452	0	1	1	(18035)(5)BOSS易伤400%	意识涣散	受到的伤害提高400%	1
18035	6	3452	0	1	1	(18035)(6)BOSS易伤800%	意识涣散	受到的伤害提高800%	1
18036	1	14137	1	1	1	(18036)(1)强力弩箭	锋锐	每施展“百步穿杨”套路招式会消耗一枚并造成中等伤害	1
18036	2	14137	1	1	1	(18036)(2)强力弩箭	锋锐	每施展“百步穿杨”套路招式会消耗一枚并造成中等伤害。期间武器伤害提升200%	1
18038	1	13	0	0	1	(18038)(1)减疗免疫	免疫减疗	自身免疫疗伤成效降低效果	1
18039	1	14028	0	0	1	(18039)(1)范围减伤	龙马出河	受到的伤害降低30%	1
18042	1	14291	1	1	1	(18042)(1)爆裂箭a	流火连星	结束后对周围8尺的目标造成伤害	1
18043	1	14291	1	1	1	(18043)(1)爆裂箭b	流火连星	结束后对周围8尺的目标造成伤害	1
18046	1	14133	1	1	1	(18046)(1)子母飞爪对敌	鸿爪留泥	移动速度降低15%，外功基础攻击降低10%	1
18048	1	10484	0	0	1	(18048)(1)阵营日常_隐身	隐匿	在芦苇从中隐匿，释放技能或受到伤害会解除当前状态	1
18049	1	13865	1	1	1	(18049)(1)伤害转治疗效果	巨门北落	使受到伤害的60%转化为对自身的治疗	1
18049	2	13865	1	1	1	(18049)(2)加强转换比例和时间	巨门北落	造成伤害提高15%，使受到伤害的60%转化为对自身的治疗	1
18050	0	2026	1	1	1	(18050)(0)周边_乔装1	乔装	打扮成山庄中人	1
18051	0	2026	1	1	1	(18051)(0)周边_乔装2	乔装	打扮成山庄中人	1
18052	1	13425	1	1	1	(18052)(1)暴雨梨花针眩晕2秒	山风满楼	眩晕	1
18053	1	2143	1	0	1	(18053)(1)同学的受击次数	稳衡	同学A还可坚持进行卜算，每受到1次攻击则失去一层此效果	1
18059	1	13429	1	1	1	(18059)(1)闪光并沉默	闪光	炫目	1
18060	1	13429	1	1	1	(18060)(1)沉默隐藏buff	诡面埋伏	无法运功	1
18063	1	2130	0	1	1	(18063)(1)周边_天人道_水下呼吸	水下呼吸	水下呼吸	1
18064	1	10477	0	0	1	(18064)(1)乌蒙贵的诅咒	乌蒙贵的诅咒	移动速度提升，与除队友外的所有人敌对，无法恢复气力值；气血提升60000点。\n咆哮吧，在苦与痛的漩涡里	1
18065	1	14015	1	1	1	(18065)(1)天人合一增强免封内	华盖	运功不会被打退、打断，不受无法施展内功招式和缴械效果的影响	1
18070	1	168	1	1	1	(18070)(1)吃鱼了	吃鱼了	吃鱼了好开心	1
18071	1	14106	1	1	1	(18071)(1)隐身二段闪避	具智	被命中几率降低10%	1
18073	1	2134	0	0	1	(18073)(1)土行孙_鼠疫绕身	鼠疫绕身	所过之处将留下一片毒雾	1
18075	1	14107	1	1	1	(18075)(1)明教大招减透明度	微妙风	免疫控制效果，被命中几率降低50%	1
18075	2	14107	1	1	1	(18075)(2)明教大招减透明度	微妙风	免疫控制效果，被命中几率降低70%	1
18083	1	4748	1	1	1	(18083)(1)益元每秒回蓝	益元	每秒恢复3%内力	1
18084	1	4897	1	1	1	(18084)(1)乘龙戏水再加强	乘龙戏水	抵挡下一次受到的伤害,且使击破该效果的目标获得破绽效果	1
18085	1	10158	0	0	1	(18085)(1)交谈	交谈	正在与人交谈	1
18086	1	11843	1	1	1	(18086)(1)龙战眩晕	游君	眩晕且受到伤害提高10%	1
18088	1	12723	1	1	1	(18088)(1)共醉闪避	共醉	闪避几率提高45%	1
18089	1	325	0	0	1	(18089)(1)周边_七苦一乐_生复活	生苦	死后可以原地复活，但是受到外功伤害增加10%	1
18090	1	11845	1	1	1	(18090)(1)凤歌持续伤害	凤歌	每2秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
18092	1	0	1	1	0	(18092)(1)未闻毒名成就记录	未闻毒名成就记录	未闻毒名成就记录	1
18093	1	14095	0	0	1	(18093)(1)祭湘君标记buff	祭湘君	受到的范围伤害降低80%，施展“亢龙有悔”会附带额外伤害并回复内力	1
18100	1	2127	1	1	1	(18100)(1)周边_逃脱_倒计时	倒计时	时限内未全员返回天道，则将失败	1
18102	1	3777	0	1	1	(18102)(1)遛马标记（显示用）	遛马名师	受帮会天工树加成，小马驹的饱食度消耗额外提升1倍。当在帮会领地且召唤出小马驹溜达时，额外消耗速度将提升至24倍。每日最多额外消耗马驹等级*100点饱食度	1
18102	2	219	0	0	1	(18102)(2)遛马标记（显示用）	遛马名师	马儿今天吃的心满意足，额外消耗的饱食度已达上限，请明日再来遛它吧	1
18103	1	11866	0	0	1	(18103)(1)劫化生期间加招架	入阵	每点身法提升自身2点招架等级	1
18104	1	2021	0	0	1	(18104)(1)藏剑弟子持续扣血	撕破伤口	伤口撕裂，持续掉血	1
18105	1	14086	1	1	1	(18105)(1)仇非不屈气劲	仇非	不会重伤，禁疗	1
18106	1	6436	1	1	1	(18106)(1)仇非内置CD	无仇	不会触发“仇非”效果	1
18107	1	4535	0	1	1	(18107)(1)藏剑弟子跟随状态	协战	藏剑弟子跟随治疗自己的玩家，协助一起作战，此状态下伤害大幅提升	1
18107	2	4531	0	1	1	(18107)(2)藏剑弟子跟随状态	协战	天策弟子跟随治疗自己的玩家，协助一起作战，此状态下伤害大幅提升	1
18108	1	14087	1	1	1	(18108)(1)断马摧城减攻击	断马	内外功攻击力降低10%	1
18109	0	14087	1	1	1	(18109)(0)断马摧城眩晕	摧城	眩晕	1
18112	1	0	0	0	0	(18112)(1)2号_尸化中毒	尸毒		0
18112	2	0	0	0	0	(18112)(2)2号_尸化中毒	尸毒		0
18113	0	3415	0	0	1	(18113)(0)5号_哑头陀_核心热量	核心热量	充能核心内的热量堆积越来越严重	1
18116	1	3399	1	1	1	(18116)(1)2号_传染删除蛊惑效果延迟	蛊噬解除	将韩敬青的蛊噬心魔传染给其他队友，自身将在3秒后解除效果	1
18118	1	14068	1	1	1	(18118)(1)剑商眩晕	剑·商	眩晕，受到的伤害提高15%	1
18119	1	14067	1	1	1	(18119)(1)[18119]调律加内外功防御	调律	内外功防御等级提高10%	1
18121	1	14067	1	1	1	(18121)(1)调律降低内外防	调律	内外功防御等级降低10%	1
18123	1	14070	1	1	1	(18123)(1)游太清目标标记	游太清	效果期间被长歌施展二段可以返回之前的气血、内力和技能调息状态	1
18124	0	13867	1	1	1	(18124)(0)取卦免控效果	起卦	自身免疫控制(击退和被拉除外)	1
18135	1	2145	0	0	1	(18135)(1)周边_七苦一乐_老奖励效果	老苦	增加防御能力，但是会减少10%移动速度	1
18136	1	8303	0	0	1	(18136)(1)神经熊无敌	怒灵	极端愤怒，不受任何伤害、异常状态影响	1
18138	1	3446	1	1	1	(18138)(1)110级历程装备_衣服护盾	护体罡气	化解<BUFF atGlobalDamageAbsorb>点伤害	1
18138	2	3446	1	1	1	(18138)(2)110级历程装备_衣服护盾	护体罡气	化解<BUFF atGlobalDamageAbsorb>点伤害	1
18138	3	3446	1	1	1	(18138)(3)110级历程装备_衣服护盾	护体罡气	化解<BUFF atGlobalDamageAbsorb>点伤害	1
18138	4	3446	1	1	1	(18138)(4)110级历程装备_衣服护盾	护体罡气	化解<BUFF atGlobalDamageAbsorbBySelfMaxLife>点伤害	1
18139	0	4558	1	1	1	(18139)(0)110历程装备_武器_AP	激奋	提升<BUFF atMagicAttackPowerBase>点内功攻击力和<BUFF atPhysicsAttackPowerBase>点外功攻击力	1
18141	0	4492	1	1	1	(18141)(0)110历程装备_护腕_hot	甘霖	每3秒恢复<BUFF atCallTherapy>点气血值和少许内力	1
18142	1	6120	0	0	1	(18142)(1)阵营日常_水枪水量记录	水量	每层代表一管水，可以消耗水量释放水枪技能	1
18143	0	4220	1	1	1	(18143)(0)110历程装备_腰坠_破招	克制	破招值增加<BUFF atSurplusValueBase>点	1
18144	1	12	0	1	1	(18144)(1)阵营日常_矿车拾取权限	物资运送	参与运送物资的标记，需要25层方可拾取奖励	1
18148	1	13367	1	1	1	(18148)(1)雷走风切内功护盾	掠关	化解自身8%最大气血值的伤害	1
18150	1	732	0	0	1	(18150)(1)被缚	囚牢	被敌人关进笼中，拿到钥匙才能出去	1
18151	0	2038	0	1	1	(18151)(0)周边_地狱道_冰池标记	业满	无法通过进入冰池削减业值	1
18152	0	2037	0	1	1	(18152)(0)周边_地狱道_火池标记	业满	无法通过进入火池削减业值	1
18153	0	12449	1	1	1	(18153)(0)周边_地狱道_冰池减速	伤寒	移动速度降低	1
18154	0	12452	1	1	1	(18154)(0)周边_地狱道_火池dot	灼烧	持续受到伤害	1
18156	1	14112	1	1	1	(18156)(1)烟涛风起云扬加会心	烟涛	“风起云扬诀”套路招式会心提高20%	1
18158	1	14108	1	1	1	(18158)(1)青冥破绽标记	破绽	被蓬莱攻击则受到额外伤害	1
18160	1	192	0	0	1	(18160)(1)解绑	解绑	正在帮逸尘解开绳子	1
18167	1	219	0	0	1	(18167)(1)草丛	隐匿	藏在草丛中，不会被发现	1
18168	1	3452	0	0	1	(18168)(1)中途掉货buff	遗失货物	物资车被打掉半血以上，部分货物遗失	1
18169	1	3430	1	1	1	(18169)(1)宓桃_弟子拉人标记	柳月	花柳花月	1
18170	1	3430	1	1	1	(18170)(1)宓桃_弟子技能计时	花柳月斩	结束时释放花柳月斩	1
18173	1	14113	1	1	1	(18173)(1)飞倾定身	飞倾列缺	定身	1
18174	1	13872	1	1	1	(18174)(1)引爆魂灯加基础AP	鬼遁	混元内功基础攻击提高20%	1
18176	1	14030	0	0	1	(18176)(1)星运实际伤害治疗加成Buff	祝祷	伤害及治疗效果提高10%	1
18177	1	3448	0	0	1	(18177)(1)2号_观勒和尚露珠标记	露珠	正在成为露珠的目标	1
18180	1	2126	0	0	1	(18180)(1)土行孙_白眉鼠无敌	恶鼠助阵	白眉鼠在战场的各个角落留下毒雾来制造混乱。灵巧的身法使其无法受到伤害	1
18185	1	2019	1	1	1	(18185)(1)土行孙_眩晕	晕头转向	周围怎么天旋地转的	1
18186	1	134	1	1	1	(18186)(1)操纵机甲	操纵机甲	你正在操纵机甲	1
18188	1	13524	1	1	1	(18188)(1)无间狱换链子	永坠	自身施展“血覆黄泉”不再受到本身调息时间限制	1
18189	1	12388	1	1	1	(18189)(1)焚生免控3秒	焚生	免疫控制	1
18193	0	4495	1	0	1	(18193)(0)2号_宓桃_蛊心	蛊心	被宓桃蛊惑了心智	1
18202	0	1063	1	1	1	(18202)(0)6号_护甲强化P4小怪版	强力护甲强化	护甲强化，吸收巨量的伤害	1
18203	1	13867	1	1	1	(18203)(1)算卦护盾	问吉	化解自身最大气血值20%的伤害并降低其受到外功伤害的25%	1
18204	1	917	0	0	1	(18204)(1)玩家潜入	香巫教弟子	假扮成香巫教弟子	1
18205	1	8308	0	0	1	(18205)(1)4号_点名标记	紧张	成为猿飞的目标，过于紧张，无法使用大部分招式	1
18207	1	13872	1	1	1	(18207)(1)鬼星开穴高减速	鬼星开穴	移动速度降低80%	1
18208	1	917	0	0	1	(18208)(1)迷魂药	迷魂药	可以迷惑敌人不被攻击	1
18210	1	3313	0	1	1	(18210)(1)漂浮	身轻如燕	在深水区域可以漂浮，从高空落下不会重伤	1
18210	2	3314	0	1	1	(18210)(2)漂浮	身轻如燕·锐	在深水区域可以漂浮，从高空落下不会重伤。\n外功基础攻击提升10%	1
18210	3	3315	0	1	1	(18210)(3)漂浮	身轻如燕·游	在深水区域可以漂浮，从高空落下不会重伤。\n内功基础攻击提升10%	1
18210	4	3317	0	1	1	(18210)(4)漂浮	身轻如燕·护	在深水区域可以漂浮，从高空落下不会重伤。\n受到伤害减少5%	1
18221	1	14651	1	1	1	(18221)(1)挂件_元宵灯_偏色	金盏琉璃灯·韶颜	灯火喧喧鼓吹春，万点华星夜歌声	1
18222	1	2029	1	1	1	(18222)(1)大善破招叠加	大善	破招提高10%	1
18222	2	2029	1	1	1	(18222)(2)大善破招叠加	崩决	破招提高10%	1
18222	3	2029	1	1	1	(18222)(3)大善破招叠加	怜世人	破招提高10%	1
18222	4	2029	1	1	1	(18222)(4)大善破招叠加	严阵	破招提高10%	1
18223	1	13871	1	1	1	(18223)(1)魂灯锁足效果	奇门飞宫	锁足	1
18227	1	340	1	1	1	(18227)(1)2号_宓桃_机关眩晕	眩晕	被机关震晕	1
18228	1	13872	1	1	1	(18228)(1)爆灯流免控触发	风遁	自身免疫控制(击退和被拉除外)	1
18230	1	8475	1	1	1	(18230)(1)变卦顺序记录	增卜	变卦不会占得重复的卦象	1
18231	1	13	0	0	0	(18231)(1)已有魂阵的标记	魂阵标记	已有魂阵的标记	1
18234	1	2021	1	1	1	(18234)(1)要死	重伤	伤势恶化，命不久矣	1
18235	1	2019	1	1	1	(18235)(1)4号_眩晕	眼冒金星	被迎面而来的碎石击中，眼冒金星而不能动弹	1
18236	1	106	0	0	1	(18236)(1)制药	制药	你正在制作外伤药	1
18241	1	0	0	0	0	(18241)(1)检测夜晚状态	检测夜晚状态	检测夜晚状态	1
18243	1	13869	0	0	1	(18243)(1)南宫茗增益	遁甲	受南宫茗激励，潜能被大大激发	1
18246	1	13	1	1	1	(18246)(1)短暂免疫眩晕	知微	使自身免疫眩晕控制效果	1
18247	1	13	1	1	1	(18247)(1)短暂免疫击倒	知微	使自身免疫击倒控制效果	1
18248	1	14164	1	1	1	(18248)(1)阵持续效果	五星连极	“纵横三才”调息时间降低7秒，并可施展二段招式“晷运”	1
18250	1	13960	1	1	1	(18250)(1)BP_个性走路	豪横	你觉得自己风流倜傥极了	1
18250	2	13960	1	1	1	(18250)(2)BP_个性走路	豪横	你觉得自己风流倜傥极了	1
18254	0	10647	1	1	1	(18254)(0)蓬莱特殊武器_云涌若海一次	云涌若海	云涌积雪形若海	1
18255	1	0	0	0	0	(18255)(1)并肩作战	并肩作战	也叶蒙并肩作战	1
18260	1	3447	0	0	1	(18260)(1)阿萨辛的百分百减伤	游刃有余	此人武功高深莫测，常人难以伤其分毫	1
18261	1	9571	0	0	1	(18261)(1)4号_气劲易伤	气绝	受到猿飞的阳性气劲伤害提升15%	1
18261	2	9571	0	0	1	(18261)(2)4号_气劲易伤	气绝	受到猿飞的阳性气劲伤害提升40%	1
18262	1	4524	1	1	1	(18262)(1)4号_特殊减疗	重伤	受到治疗效果减少20%	1
18262	2	4524	1	1	1	(18262)(2)4号_特殊减疗	重伤	受到治疗效果减少30%	1
18262	3	4524	1	1	1	(18262)(3)4号_特殊减疗	重伤	受到治疗效果减少40%	1
18265	1	4543	0	0	1	(18265)(1)幻灵境加速	灵身	沐浴灵光，身轻如燕	1
18266	1	3315	1	1	1	(18266)(1)嫦娥奔月BUFF	奔月	扶摇直上九万里，感觉触碰彩色花灯可以延长时间	1
18273	1	12453	0	1	1	(18273)(1)血斗士_狂暴Buff	狂热崇拜	时间结束时，血斗士获得全场的最高崇拜	1
18275	1	14155	0	0	1	(18275)(1)无间地狱	无间地狱	千万亿劫，求出无期	1
18276	0	4503	1	1	1	(18276)(0)蓬莱特殊武器_梅洒血雨伤害吸收盾	梅雨	波涛散散梅花外，抵御伤害	1
18280	1	252	1	1	1	(18280)(1)奉天证道医术辅助	上品健体丸	体质提高<BUFF atVitalityBase>点	1
18280	2	252	1	1	1	(18280)(2)奉天证道医术辅助	上品轻身丹	身法提高<BUFF atAgilityBase>点	1
18280	3	252	1	1	1	(18280)(3)奉天证道医术辅助	上品聚魂丹	元气提高<BUFF atSpunkBase>点	1
18280	4	252	1	1	1	(18280)(4)奉天证道医术辅助	上品大力丸	力道提高<BUFF atStrengthBase>点	1
18280	5	252	1	1	1	(18280)(5)奉天证道医术辅助	上品静心丸	根骨提高<BUFF atSpiritBase>点	1
18280	6	252	1	1	1	(18280)(6)奉天证道医术辅助	中品健体丸	体质提高<BUFF atVitalityBase>点	1
18280	7	252	1	1	1	(18280)(7)奉天证道医术辅助	中品轻身丹	身法提高<BUFF atAgilityBase>点	1
18280	8	252	1	1	1	(18280)(8)奉天证道医术辅助	中品聚魂丹	元气提高<BUFF atSpunkBase>点	1
18280	9	252	1	1	1	(18280)(9)奉天证道医术辅助	中品大力丸	力道提高<BUFF atStrengthBase>点	1
18280	10	252	1	1	1	(18280)(10)奉天证道医术辅助	中品静心丸	根骨提高<BUFF atSpiritBase>点	1
18281	1	563	1	1	1	(18281)(1)奉天证道医术增强	上品玉璃散	全会心提高<BUFF atAllTypeCriticalStrike>点	1
18281	2	563	1	1	1	(18281)(2)奉天证道医术增强	上品破秽散	全破防提高<BUFF atPhysicsOvercomeBase>点	1
18281	3	563	1	1	1	(18281)(3)奉天证道医术增强	上品凝神散	破招提高<BUFF atSurplusValueBase>点	1
18281	4	563	1	1	1	(18281)(4)奉天证道医术增强	上品活气散	急速值提高<BUFF atHasteBase>点	1
18281	5	563	1	1	1	(18281)(5)奉天证道医术增强	上品亢龙散	外攻攻击提高<BUFF atPhysicsAttackPowerBase>点	1
18281	6	563	1	1	1	(18281)(6)奉天证道医术增强	上品展凤散	内功攻击提高<BUFF atMagicAttackPowerBase>点	1
18281	7	563	1	1	1	(18281)(7)奉天证道医术增强	上品益气散	治疗值提高<BUFF atTherapyPowerBase>点	1
18281	8	563	1	1	1	(18281)(8)奉天证道医术增强	上品长恨散	仇恨值提高百分比124%	1
18281	9	563	1	1	1	(18281)(9)奉天证道医术增强	中品玉璃散	全会心提高<BUFF atAllTypeCriticalStrike>点	1
18281	10	563	1	1	1	(18281)(10)奉天证道医术增强	中品破秽散	全破防提高<BUFF atPhysicsOvercomeBase>点	1
18281	11	563	1	1	1	(18281)(11)奉天证道医术增强	中品凝神散	破招提高<BUFF atSurplusValueBase>点	1
18281	12	563	1	1	1	(18281)(12)奉天证道医术增强	中品活气散	急速值提高<BUFF atHasteBase>点	1
18281	13	563	1	1	1	(18281)(13)奉天证道医术增强	中品亢龙散	外攻攻击提高<BUFF atPhysicsAttackPowerBase>点	1
18281	14	563	1	1	1	(18281)(14)奉天证道医术增强	中品展凤散	内功攻击提高<BUFF atMagicAttackPowerBase>点	1
18281	15	563	1	1	1	(18281)(15)奉天证道医术增强	中品益气散	治疗值提高<BUFF atTherapyPowerBase>点	1
18281	16	563	1	1	1	(18281)(16)奉天证道医术增强	中品长恨散	仇恨值提高百分比41%	1
18282	1	2033	1	1	1	(18282)(1)奉天证道医术恢复	气爽	神清气爽，每秒回复1429内力值	1
18282	2	2033	1	1	1	(18282)(2)奉天证道医术恢复	气爽	神清气爽，每秒回复2858内力值	1
18284	1	3447	0	1	1	(18284)(1)木盾减伤	木盾	减少受到的伤害	1
18289	1	2027	0	0	1	(18289)(1)4号_灭团看表演buff	震慑	受制于横绝气劲，无法动弹，等待结局到来	1
18290	1	10222	0	0	0	(18290)(1)小游戏定身	小游戏定身	小游戏定身	0
18291	1	10223	0	0	0	(18291)(1)小游戏标记	小游戏标记	小游戏标记	0
18292	1	0	0	0	0	(18292)(1)叶蒙	麒麟皇拳	用的生命燃烧换取强大内力的功法。	1
18294	1	2673	0	0	1	(18294)(1)真身	真身	当自身原有血量低于50%时，会取替身之血予己，当血量低至自身原有血量20%，真身与替身死亡	1
18295	1	2672	0	0	1	(18295)(1)替身	替身	当真身血量低于原有血量50%时，会取替身之血予其，若真身血量未低至10%，替身不会死亡且回血	1
18296	1	10222	1	1	1	(18296)(1)每日花灯查看次数	采灯	每天最多可以在家园中解开五盏花灯，次日七点重置	1
18297	1	0	0	0	0	(18297)(1)花灯查看后保留时间	花灯查看后保留时间	花灯查看后保留时间	1
18298	0	2027	1	1	1	(18298)(0)4号_虚弱描述	气虚	失去横绝气劲的支撑，也失去了行动能力	1
18303	1	360	1	1	1	(18303)(1)奉天证道烹饪辅助buff	皮蛋瘦肉粥	体质提高<BUFF atVitalityBase>点	1
18303	2	360	1	1	1	(18303)(2)奉天证道烹饪辅助buff	杂锦鱼球粥	身法提高<BUFF atAgilityBase>点	1
18303	3	360	1	1	1	(18303)(3)奉天证道烹饪辅助buff	鱼片砂锅粥	元气提高<BUFF atSpunkBase>点	1
18303	4	360	1	1	1	(18303)(4)奉天证道烹饪辅助buff	三鲜粥	力道提高<BUFF atStrengthBase>点	1
18303	5	360	1	1	1	(18303)(5)奉天证道烹饪辅助buff	咸骨粥	根骨提高<BUFF atSpiritBase>点	1
18303	6	360	1	1	1	(18303)(6)奉天证道烹饪辅助buff	贡丸汤	体质提高<BUFF atVitalityBase>点	1
18303	7	360	1	1	1	(18303)(7)奉天证道烹饪辅助buff	杂碎汤	身法提高<BUFF atAgilityBase>点	1
18303	8	360	1	1	1	(18303)(8)奉天证道烹饪辅助buff	鱼头豆腐汤	元气提高<BUFF atSpunkBase>点	1
18303	9	360	1	1	1	(18303)(9)奉天证道烹饪辅助buff	三鲜汤	力道提高<BUFF atStrengthBase>点	1
18303	10	360	1	1	1	(18303)(10)奉天证道烹饪辅助buff	老火骨汤	根骨提高<BUFF atSpiritBase>点	1
18304	1	360	1	1	1	(18304)(1)奉天证道烹饪增强buff	酸菜鱼	全会心提高<BUFF atAllTypeCriticalStrike>点	1
18304	2	360	1	1	1	(18304)(2)奉天证道烹饪增强buff	红烧排骨	全破防提高<BUFF atPhysicsOvercomeBase>点	1
18304	3	360	1	1	1	(18304)(3)奉天证道烹饪增强buff	白肉血肠	破招提高<BUFF atSurplusValueBase>点	1
18304	4	360	1	1	1	(18304)(4)奉天证道烹饪增强buff	红烧扣肉	急速值提高<BUFF atHasteBase>点	1
18304	5	360	1	1	1	(18304)(5)奉天证道烹饪增强buff	太后饼	外功攻击提高<BUFF atPhysicsAttackPowerBase>点	1
18304	6	360	1	1	1	(18304)(6)奉天证道烹饪增强buff	灌汤包	内功攻击提高<BUFF atMagicAttackPowerBase>点	1
