SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	SurplusCoefficient	NeedCheckSkillSlot
移动端_铁骨衣_盾舞	102068	测试技能	直接伤害技能	1	Physics	Normal	1	101026	18	CasterSingle	14	0	Invalid	0	18	101025	0	0	0	1	0	1	0	0	1	0	0	0	32771	67109888	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_技能\移动端_铁骨衣_盾舞.lua		Neutral	0	0	0	2214609102	2214609150	101034		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any				1024	0				2	224	0	860	
移动端_铁骨衣_盾壁	102069	测试技能	直接伤害技能	1	Physics	Normal	1	101026	18	CasterSingle	14	0	Invalid	0	18	101025	0	0	0	0	1	1	0	0	0	0	0	0	3	67109888	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_技能\移动端_铁骨衣_盾壁.lua		Beneficial	0	0	0	2214609150	2214609150		64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	2		0				Any					1				2		0		1
移动端_铁骨衣_斩刀	102070	测试技能	直接伤害技能	1	Physics	Normal	1	101026	18	PointArea	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	33555456	0	0	1	1	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_技能\移动端_铁骨衣_斩刀.lua		Neutral	0	0	0	2214612222	3757998079		68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any			1	1024	1				2	428	0	1640	1
移动端_铁骨衣_绝刀	102071	测试技能	直接伤害技能	1	Physics	Normal	1	101026	18	Column	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	33555456	0	0	1	1	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_技能\移动端_铁骨衣_绝刀.lua		Neutral	0	0	0	2214612222	3757998079		68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any			1	1024	1				2	466	0	1788	1
移动端_铁骨衣_断马摧城	102072	测试技能	直接伤害技能	1	Physics	Normal	1	101026	18	CasterArea	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	7	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_技能\移动端_铁骨衣_断马摧城.lua		Neutral	0	0	0	2214609150	2684256254	0	68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	23	0	23	2		0				Any			1	1024	1				2	612	0	2347	1
移动端_铁骨衣_盾刀_贰式	102073	测试技能	直接伤害技能	1	Physics	Damage	1	101027	18	Column	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	75497472	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_子技能\移动端_铁骨衣_盾刀_贰式.lua		Harmful	0	0	0	2214609150	2621341694	102061		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	2	1	0				Any			1	1024	1				2	320	0	1229	
移动端_铁骨衣_盾刀_叁式	102074	测试技能	直接伤害技能	1	Physics	Damage	1	101027	18	Column	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	75497472	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_子技能\移动端_铁骨衣_盾刀_叁式.lua		Harmful	0	0	0	2214609150	2621341694	102061		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	2	1	0				Any			1	1024	1				2	354	0	1358	
移动端_铁骨衣_盾击_贰式	102075	测试技能	直接伤害技能	1	Physics	Damage	1	101027	18	Column	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	75497472	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_子技能\移动端_铁骨衣_盾击_贰式.lua		Harmful	0	0	0	2214609150	2621341694	102062		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	2	1	0				Any			1	1024	1				2	320	0	1229	
移动端_铁骨衣_盾击_叁式	102076	测试技能	直接伤害技能	1	Physics	Damage	1	101027	18	Column	14	0	Invalid	0	18	101025	0	0	0	0	1	0	0	0	1	0	0	1	519	75497472	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	苍云\移动端_苍云_子技能\移动端_铁骨衣_盾击_叁式.lua		Harmful	0	0	0	2214609150	2621341694	102062		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	2	1	0				Any			1	1024	1				2	354	0	1358	
移动端_风尽浮生_射箭	102077	测试技能	直接伤害技能	1	Physics	Damage	1	101992	29	Column	0	0	Invalid	0	29	101740	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	万灵山庄\移动端_山海心诀_技能\移动端_风尽浮生_射箭.lua		Harmful	0	0	0	2214740174	2621341694	0		0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	1		1		1		0		2	151			
移动端_铁马冰河_伤害	102078	测试技能	直接伤害技能	1	Physics	Damage	1	101175	22	Column	0	0	Invalid	0	22	101173	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	凌雪阁\移动端_隐龙诀_技能\移动端_铁马冰河_伤害.lua		Harmful	0	0	0	2214609150	2621341694	0	4	0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	1		1		1		0		2	303		1161	
移动端_行云势_2段	102079	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云势_2段.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	298	0	1143	
移动端_行云势_3段	102080	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云势_3段.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	300	0	1149	
移动端_斩无常_伤害	102081	测试技能	直接伤害技能	1	Physics	Normal	1	101175	22	CasterArea	18	0	Invalid	0	22	101173	0	0	0	1	1	0	0	0	0	0	0	1	32774	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	凌雪阁\移动端_隐龙诀_技能\移动端_斩无常_伤害.lua		Harmful	0	0	0	2214609102	2621341694	0	4	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1		1		0		2	104	0	399	
移动端_行云三折_2段	102082	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云三折_2段.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	357	0	1370	
移动端_行云三折_3段	102083	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云三折_3段.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	360	0	1382	
移动端_影子治疗	102084	测试技能	直接伤害技能	1	LunarMagic	Normal	1	101130	19	Column	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	5120	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	0	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	长歌\移动端_相知_子技能\移动端_影子治疗.lua		Beneficial	0	0	0	3758030846	2621341694	0	8	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1		1		0		2	29		0	
移动端_沧浪势_2段	102085	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪势_2段.lua		Harmful	0	0	0	2214609150	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	284	0	1087	
移动端_沧浪势_3段	102086	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪势_3段.lua		Harmful	0	0	0	2214609150	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	288	0	1106	
移动端_沧浪三叠_2段	102087	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪三叠_2段.lua		Harmful	0	0	0	2147500286	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	364	0	1395	
移动端_沧浪三叠_3段	102088	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪三叠_3段.lua		Harmful	0	0	0	2147500286	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	400	0	1536	
移动端_凌海诀_技能	102090	测试技能	直接伤害技能	1	Physics	Normal	1	0	21	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	2				0
移动端_击水三千_一式	102091	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	Column	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_击水三千_一式.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	268	0	1026	1
移动端_击水三千_贰式	102092	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	Column	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_击水三千_贰式.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	298	0	1143	0
移动端_击水三千_叁式	102093	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	Column	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_击水三千_叁式.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	327	0	1253	0
移动端_木落雁归_一式	102094	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	Column	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_木落雁归_一式.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	295	0	1130	1
移动端_木落雁归_贰式	102095	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	Column	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_木落雁归_贰式.lua		Harmful	0	0	0	2214609150	2621341694	0	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	306	0	1174	0
移动端_浮游天地	102096	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	CasterArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_浮游天地.lua		Neutral	0	0	0	2214609150	2684256254	0	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	0	0	0	1
移动端_浮游天地_贰式	102097	测试技能	直接伤害技能	1	None	Normal	1	102090	21	CasterSingle	17	0	Invalid	0	21	101090	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_浮游天地_贰式.lua		Beneficial	0	0	0	2214609150	2214609150	0	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		0	1024	0		0	0	2	0	0	0	0
移动端_跃潮斩波	102098	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_跃潮斩波.lua		Harmful	0	0	0	2214609150	2621341694	0	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2		0		1
移动端_定波砥澜	102099	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	CasterSingle	17	0	Invalid	0	21	101090	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_定波砥澜.lua		Neutral	0	0	0	2214609150	2214609150	102099	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		0	1024	0		0	0	2	0	0	0	1
移动端_鸿渐于飞	102100	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_鸿渐于飞.lua		Harmful	0	0	0	2415935742	2621341694	0	68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	0	0	0	1
移动端_鸿渐于飞_贰式	102101	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_鸿渐于飞_贰式.lua		Harmful	0	0	0	2483044606	2621341694	0	4	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2		0		0
移动端_鸿渐于飞_叁式	102102	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_鸿渐于飞_叁式.lua		Harmful	0	0	0	2214609150	2621341694	0	4	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	509	0	1954	0
移动端_溟海御波	102103	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	8388608	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_溟海御波.lua		Harmful	0	0	0	2416066814	2621341694	0	68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	431		1653	1
移动端_逐波灵游	102104	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	8388608	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_逐波灵游.lua		Harmful	0	0	0	2416066814	2621341694	0	68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	319		1223	1
移动端_振翅图南	102105	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_振翅图南.lua		Harmful	0	0	0	2214609150	2621341694	0	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	0		0	0	2		0		1
移动端_驭羽骋风	102106	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	CasterArea	17	0	Invalid	0	21	101090	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_驭羽骋风.lua		Neutral	0	0	0	2684256254	2684256254	0	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	0		0	0	2				1
移动端_链接持续期间	102107	测试技能	直接伤害技能	1	Physics	Damage	1	101175	22	CasterSingle	0	0	Invalid	0	22	101173	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	凌雪阁\移动端_隐龙诀_技能\移动端_链接持续期间.lua		Beneficial	0	0	0	2621341438	2621341438			0	1	0	0	0	0	0	0		NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0			Any	0		0		1		0		2	0		0	
移动端_逸尘步虚	102108	测试技能	轻功	1	Physics	Damage	1	102090	21	PointRectangle	0	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	0	515	524288	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	1	Any	1	0	0	Invalid	0	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_逸尘步虚.lua		Neutral				2214592766	2483028222					0	0	0	0	0	0		NotInSprint	Any				0	63	63	63	0		0				Any			1	1024	0				2	160			1
移动端_凌海诀_子技能	102110	测试技能	直接伤害技能	1	Physics	Normal	1	0	21	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	2				0
移动端_澹然若海	102111	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	CasterArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	8388608	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_澹然若海.lua		Harmful	0	0	0	2416066814	2621341694	0	16	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	797	0	3060	0
移动端_飞倾列缺	102112	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	PointArea	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	1	6	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_飞倾列缺.lua		Harmful	0	0	0	2214609150	2621341694	0	16	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	2	496	0	1905	0
移动端_定波抵澜_贰式	102113	测试技能	直接伤害技能	1	Physics	Normal	1	102090	21	CasterSingle	17	0	Invalid	0	21	101090	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\移动端_凌海诀_技能\移动端_定波抵澜_贰式.lua		Harmful	0	0	0	2214609150	2214609150	0	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		0	1024	0		0	0	2	160			0
