SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon
28595	1	16205	1	1	0	0	0	1	(28595) 日月晦冲刺b段	日月晦·月	向目标方向进行一次12尺的冲刺，冲刺后获得满月。		晦明无度，日月无光。			0	1			1				0				
28596	1	16206	1	1	0	0	0	1	(28596) 日月晦冲刺c段	日月晦·晦	向目标方向进行一次12尺的冲刺，并对冲刺路径4尺造成伤害，冲刺后进入一次4秒“暗尘弥散”状态。		晦明无度，日月无光。			0	1			1				0				
28597	1	15676	1	1	0	0	0	1	(28597) 北天药宗_醒窍_白芷含芳治疗提高	醒窍	“白芷含芳”治疗量提高10%。					1	1			1				0				
28599	1	16214	1	1	0	0	0	1	(28599) 唐门_惊羽_白雨跳珠	白雨跳珠	“追命箭”命中目标或完整运功“暴雨梨花针”时，“逐星箭”调息时间降低5秒，“穿心弩”调息时间降低1秒。“逐星箭”额外回复15点神机值。					1	1			1				0				
28600	1	15677	1	1	0	0	0	1	(28600) 北天药宗_反佐_中和群治疗	反佐	“灵素中和”效果对作用目标6尺范围最多3个团队成员造成治疗效果。					1	1			1				0				
28602	0	0	1	1	0	0	0	1	(28602) 灵素反佐目标点范围中和治疗	灵素中和	测试技能					1	1			1				0				
28603	1	15678	1	1	0	0	0	1	(28603) 北天药宗_收涩_中和回目标内力值	收涩	“灵素中和”效果对命中目标回复0.5%的内力值。					1	1			1				0				
28605	1	15679	1	1	0	0	0	1	(28605) 北天药宗_凝壁_银光照雪承伤	凝壁	“银光照雪”对队友施展时，使得自身为目标承受50%的伤害，持续6秒。					1	1			1				0				
28607	0	16358	1	1	0	0	0	1	(28607) 华鹤炎_万花金创药	万花金创药	"消耗少量精神，恢复友方目标或自身的气血和耐力。若目标气血低于30%,则额外恢复耐力。 等级3后，若目标精神高于70%，则增加一个耐力免伤气劲，在8秒内耐力无法受到损失。（该技能使用门派为万花、药宗时，精神消耗量略微提高，回复耐力额外增加。）"					0	1			1				0				
28608	1	15680	1	1	0	0	0	1	(28608) 北天药宗_鬼卿_当归四逆驱散	鬼卿	“当归四逆”每跳卸除目标身上阴性、阳性、混元性、毒性、点穴不利效果各一个。					1	1			1				0				
28609	1	15681	1	1	0	0	0	1	(28609) 北天药宗_不染_青川濯莲中和回血加持续	不染	“青川濯莲”长成后，自身每发生一次中和，使其回复20%气血值，持续时间增加2秒，至多触发4次。					1	1			1				0				
28612	1	15682	1	1	0	0	0	1	(28612) 北天药宗_寸草_当归四逆治疗自己	寸草	“当归四逆”施展后每跳也会为自身恢复<SUB 28613 1>气血值。					1	1			1				0				
28613	0	0	1	1	0	0	0	1	(28613) 寸草当归四逆治疗自身	寸草	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28616	0	6339	1	1	0	0	0	4	(28616) 28616 盾墙下盾击	盾击	回复5点怒气，对目标造成100%的武器伤害外加<SUB 13106 0>外功伤害，无视目标50%的外功防御等级，降低自身“盾飞”2秒的调息时间。<TALENT 13109 1 伤害提高70%，额外回复5点怒气，施展“盾击”对自身6尺120度扇形范围的额外5个目标也造成伤害><TALENT 13111 1 使目标被疗伤成效降低30%，最多可叠加2层，持续12秒，2层时，受到苍云“苍雪刀”套路招式伤害提高5%><TALENT 13113 1 盾击充能时间延长至20秒，每1%的招架率回复自身0.5%的气血最大值><TALENT 26723 1 每连续施展三次 “云城盾”套路招式技能攻击同一目标，造成<SUB 26724 1>外功伤害><TALENT 25210 1 命中气血值百分比低于自身的目标，每相差25%追加一段<SUB 26727 1>外功伤害，并额外回复2点怒气值><TALENT 25203 1 “盾墙”状态下，可以施展“盾猛”和“盾击”，施展“盾猛”举盾向前快速冲刺15尺，击晕路径上的目标并造成外功伤害。对终点6尺范围最多5个目标造成外功伤害并且击倒5秒，随后解除自身盾墙状态>		怒意长啸皆裂胆，铁盾连环索命来。		攻击技，擎盾状态下方可施展，可在短时间内连续施展造成大量外功伤害效果。	0	1			1	1				攻击技，擎盾状态下方可施展，对目标造成外功伤害效果并回复怒气。	1		
28619	1	0	1	1	0	0	0	1	(28619) 千斤坠伤害子技能	千斤坠	<SKILL SolarDamage>点(+<SKILLEx {D0} {SkillSolarAP}>)					1	1			1				0				
28620	0	15416	1	1	0	0	0	1	(28620) 七情和合	七情和合	使得自身回复<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)气血值，并立即中和自身全部药性，60秒之内再次使用该招式会使得自身获得“七情”效果，接下来造成治疗量降低3%，持续60秒，最多叠加10层。<TALENT 28624 1 施展“七情和合”前根据自身已获得的药性自动获得5点寒性或5点温性，施展后3秒内受到伤害使得自身气血值低于50%，则立即重置“七情和合”调息时间，该效果在自身拥有5层及以上“七情”效果时不会触发><TALENT 28649 1 触发的“灵素中和”效果治疗量提高100%，且叠加不高于3层“七情”效果时，其降低治疗效果的数值减半><TALENT 28759 1 每次触发“灵素中和”效果随机降低自身“七情”的1秒或者2秒持续时长>		喜怒悲忧恐，伤情五脏中。		疗伤技，瞬间为自身恢复大量气血值。	0	1			1				0	疗伤技，瞬间为自身恢复大量气血值。			
28621	0	0	1	1	0	0	0	1	(28621) 肖童_蝮蛇_治疗环	治疗环	测试技能					1	1			1				0				
28624	1	15683	1	1	0	0	0	1	(28624) 北天药宗_忘忧_七情和合重置CD	忘忧	施展“七情和合”前根据自身已获得的药性自动获得5点寒性或5点温性，施展后3秒内受到伤害使得自身气血值低于50%，则立即重置“七情和合”调息时间，该效果在自身拥有5层及以上“七情”效果时不会触发。					1	1			1				0				
28627	1	15684	1	1	0	0	0	1	(28627) 北天药宗_游泽_惊鸿掠水加伤害定身时长	游泽	“惊鸿掠水”对目标区域6尺范围的最多6个敌对目标都造成一次定身效果和伤害效果，定身时间提高2秒。该伤害还会受到自身治疗量加成。若成功定身目标则获得3秒内额外施展一次“银光照雪”的机会。					1	1			1				0				
28628	0	0	1	1	0	0	0	1	(28628) 游泽目标点群定身伤害	惊鸿掠水	测试技能					1	1			1				0				
28629	0	0	1	1	0	0	0	1	(28629) 毛毛_挑衅	挑衅	测试技能					1	1			1				0				
28630	0	0	1	1	0	0	0	1	(28630) 毛毛_天涯浪流	天涯浪流	测试技能					1	1			1				0				
28631	0	0	1	1	0	0	0	1	(28631) 毛毛_御法八式	御法八式	测试技能					1	1			1				0				
28633	0	0	1	1	0	0	0	1	(28633) 毛毛_十煌剑法·落阳	十煌剑法·落阳	测试技能					1	1			1				0				
28634	0	0	1	1	0	0	0	1	(28634) 肖童_蝮蛇蛇毒	蛇毒	测试技能					1	1			1				0				
28636	0	0	1	1	0	0	0	1	(28636) 毛毛_御法八式_剑尾返_实际效果	御法八式·剑尾返	测试技能					1	1			1				0				
28637	1	15685	1	1	0	0	0	1	(28637) 北天药宗_素柯_赤芍寒香绽放	素柯	“当归四逆”完整运功使得下一个“赤芍寒香”命中目标时将在目标区域绽开一次，1.5秒后对目标区域8尺区域的5个友方目标造成一次治疗效果并使其附带“赤芍寒香”持续治疗效果。					1	1			1				0				
28638	0	0	1	1	0	0	0	1	(28638) 素柯绽放赤芍花朵治疗	素柯	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28639	1	0	1	1	0	0	0	1	(28639) 南瓜_伤害	南瓜	测试技能					1	1			1				0				
28641	1	15686	1	1	0	0	0	1	(28641) 北天药宗_韶时_白芷含芳读条缩短	韶时	“白芷含芳”运功时间降低0.5秒，命中目标后使得自身基础调息时间降低0.5秒。					1	1			1				0				
28642	1	14142	1	1	0	0	0	1	(28642) 补天诀_绮栊_醉舞减伤	绮栊	“醉舞九天”治疗效果提高10%，在释放过程中若累计治疗同一个目标两次，将为目标添加效果，使其受到的伤害降低3%，持续5秒，最多可叠加3层。					0	0			0				0				
28644	1	15687	1	1	0	0	0	1	(28644) 北天药宗_妒茵_当归四逆减伤	妒茵	“当归四逆”治疗量提高25%，期间自身和主目标受到伤害降低35%。					1	1			1				0				
28645	1	0	1	1	0	0	0	1	(28645) 离经_碎玉爆黑白子	碎玉	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28646	1	15688	1	1	0	0	0	1	(28646) 北天药宗_水苏_惊鸿掠水跳队友	水苏	“惊鸿掠水”可以对队友目标施展，变为位移至队友身边，使目标周围6尺的最多5个友方目标恢复最多<SUB 28648 15>气血值，使得接下来的“回风微澜”施展距离提高3尺并恢复自身<SUB 29507 1>气血值。					1	1			1				0				
28647	0	15401	1	1	0	0	0	1	(28647) 惊鸿掠水可治疗	惊鸿掠水	冲刺至敌方目标身边，对目标造成<SUB 27539 0>毒性内功伤害，使其定身2秒，并标记10秒，自身可以在10秒内施展二段招式“回风微澜”；可以对队友目标施展，变为位移至队友身边，使目标周围6尺的最多5个友方目标恢复<SUB 28648 0>气血值，使得接下来的“回风微澜”施展距离提高3尺并恢复自身<SUB 29507 1>气血值。<TALENT 28370 1 “惊鸿掠水”造成伤害提高100%，使得自身下一个“银光照雪”“含锋破月”“飞叶满襟”会心几率提高10%><TALENT 28376 1 不再占用基础调息时间，若命中运功目标，则打断目标运功，并回复自身10%内力值><TALENT 28421 1 调息时间降低2秒，施展“惊鸿掠水”自身免疫控制效果，持续3秒><TALENT 28627 1 对目标区域6尺范围的最多6个敌对目标都造成一次定身效果和伤害效果，定身时间提高2秒。该伤害还会受到自身治疗量加成。若成功定身目标则获得3秒内额外施展一次“银光照雪”的机会><TALENT 28743 1 对8尺外的目标施展“惊鸿掠水”，重置自身“银光照雪”调息时间，并使下个“银光照雪”会心几率提高30%>		晚岁惊鸿雁，休哀夙志难。		位移技，接近目标。	0	1			1				0	位移技，接近目标。			
28648	0	0	1	1	0	0	0	1	(28648) 水苏对队友惊鸿掠水治疗	惊鸿掠水	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28649	1	15689	1	1	0	0	0	1	(28649) 北天药宗_相须_七情和合中和提高	相须	“七情和合”触发的“灵素中和”效果治疗量提高100%，且叠加不高于3层“七情”效果时，其降低治疗效果的数值减半。					1	1			1				0				
28650	1	15690	1	1	0	0	0	1	(28650) 北天药宗_香稠_赤芍寒香提高体质	香稠	“赤芍寒香”治疗量提高10%，施展“赤芍寒香”使得目标体质提高20%，相同该效果不能共存。					1	1			1				0				
28651	1	15691	1	1	0	0	0	1	(28651) 北天药宗_释冰_银光照雪吞赤芍	释冰	“银光照雪”会心几率提高10%，会心效果提高10%，对友方目标施展时，立即吞噬其“赤芍寒香”剩余治疗量。					1	1			1				0				
28653	0	0	1	1	0	0	0	1	(28653) 莫雨_幽泉穿云	幽泉穿云	测试技能					1	1			1				0				
28654	0	0	1	1	0	0	0	1	(28654) 莫雨_空冥天斗	空冥天斗	测试技能					1	1			1				0				
28655	0	0	1	1	0	0	0	1	(28655) 莫雨_葬星啸爪风	葬星啸爪风	测试技能					1	1			1				0				
28656	0	0	1	1	0	0	0	1	(28656) 牡丹_内力潮汐_浴血	内力潮汐	测试技能					1	1			1				0				
28657	0	0	1	1	0	0	0	1	(28657) 莫雨_星霜指	星霜指	测试技能					1	1			1				0				
28659	0	0	1	1	0	0	0	1	(28659) 牡丹_内力潮汐_浴血_反噬子技能	浴血反噬	测试技能					1	1			1				0				
28662	1	15576	1	1	0	0	0	1	(28662) 外装_179_挂件_笛子上月亮	月光曲	跳上/跳下月亮					1	0			1				0				
28663	0	0	1	1	0	0	0	1	(28663) 兵犬丸_低吠	低吠	测试技能					1	1			1				0				
28664	0	0	1	1	0	0	0	1	(28664) 离经_新生花治疗量	生花·绽放	测试技能					1	1			1				0				
28666	0	0	1	1	0	0	0	1	(28666) 牡丹_幽冥指	幽冥指	测试技能					1	1			1				0				
28667	0	0	1	1	0	0	0	1	(28667) 牡丹_幽冥指_实际子技能	幽冥指	测试技能					1	1			1				0				
28678	1	15692	1	1	0	0	0	1	(28678) 北天药宗_飘黄_逐云寒蕊增益	飘黄	“逐云寒蕊”不再产生隐匿效果，使得“逐云寒蕊”10尺范围的团队成员施展伤害招式附带一段额外伤害，该伤害无视目标100%的防御，最多每1.5秒触发一次，持续10秒，该效果在60秒内只能享受一次。					1	1			1				0				
28680	1	16188	1	1	0	0	0	1	(28680) 鸣震九霄	鸣震九霄	3层透支招式，需要在“项王击鼎”三段持续伤害过程中施展，第一段施展会将周围10尺内5个敌对目标向自身短暂吸引，第二次施展会向前冲刺并吸引目标，第三次施展会向前冲刺更远并吸引目标。		寒光掩十载，一鸣震九霄		控制技，限制周围目标的移动。	1	1			1	1			0				
28682	1	13	1	1	0	0	0	1	(28682) 鸣震九霄吸人子技能	鸣震九霄	测试技能					1	1			1				0				
28685	0	13437	1	1	0	0	0	1	(28685) 离经_新生花叠层数额外治疗	生花	每次施展“提针”将为自身累计一层“生花”效果，最多20层。施展“水月无间”将消耗自身全部“生花”效果并获得对应层数的“绽放”效果，持续10秒。“绽放”效果期间无法累计“生花”效果，自身“长针”“提针”附带额外治疗量，额外治疗量和“绽放”效果层数有关。					1	1			1						0		
28686	0	0	1	1	0	0	0	1	(28686) 肖童_炼蛇花_毒根缠绕	毒根缠绕	测试技能					1	1			1				0				
28687	0	0	1	1	0	0	0	1	(28687) 肖童_炼蛇花_花心孢尘	花心孢尘	测试技能					1	1			1				0				
28688	0	0	1	1	0	0	0	1	(28688) 肖童_炼蛇花_普攻	攻击	测试技能					1	1			1				0				
28689	0	0	1	1	0	0	0	1	(28689) 肖童_炼蛇花_死亡回复耐力	回复耐力	测试技能					1	1			1				0				
28691	1	15693	1	1	0	0	0	1	(28691) 北天药宗_挂雨_凌然天风获得透支赤芍	挂雨	施展“凌然天风”自身治疗量提高5%，获得3层“赤芍寒香”透支使用次数，并在“凌然天风”结束之后结算其调息时间。					1	1			1				0				
28694	0	0	1	1	0	0	0	1	(28694) 5号_月泉淮_夺命碧波剑通道技	夺命碧波剑	测试技能					1	1			1				0				
28696	0	0	1	1	0	0	0	1	(28696) 林瑜_破云剑·登石	破云剑·登石	测试技能					1	1			1				0				
28697	0	0	1	1	0	0	0	1	(28697) 牡丹_远程普通	攻击	测试技能					1	1			1				0				
28698	1	15694	1	1	0	0	0	1	(28698) 北天药宗_孤芳_逐云寒蕊回复寒性	孤芳	自身处于“逐云寒蕊”内，每1.5秒回复1点寒性。					1	1			1				0				
28699	0	0	1	1	0	0	0	1	(28699) 同梦目标点范围龙葵自苦	龙葵自苦	龙葵自苦					1	1			1				0				
28700	1	15695	1	1	0	0	0	1	(28700) 北天药宗_同梦_龙葵自苦范围生效	同梦	“龙葵自苦”调息时间提高40秒，对目标10尺内最多25个目标生效，最大吸收量降低为目标最大气血值的50%。					1	1			1				0				
28701	0	0	1	1	0	0	0	1	(28701) 孔真_九霄剑·折花	九霄剑·折花	测试技能					1	1			1				0				
28704	1	15696	1	1	0	0	0	1	(28704) 北天药宗_苦降_龙葵自苦承担一半自苦	苦降	“龙葵自苦”对队友施展时，每秒折算“自苦”层数的20%由自身来承担。					1	1			1				0				
28705	1	16203	1	1	0	0	0	1	(28705) 骤雨成功控制减cd	星返	“骤雨寒江”若成功控制目标则返还2秒调息时间，并使得下一次“星垂平野”伤害提升50%。如果目标已经处于倒地状态，则会使倒地状态持续时间增加3秒。					1	1			1				0				
28706	1	13	1	1			0	1	(28706) 毕罗巴_拜火斩起势	拜火斩	测试技能																	
28707	1	0	1	1	0	0	0	1	(28707) 玩具_召唤管家	子规笛	测试技能					1	1			1				0				
28708	1	15697	1	1	0	0	0	1	(28708) 北天药宗_晴柔_青川濯莲加强回复	晴柔	“青川濯莲”影响的队友攻击目标时，回复效果提高15%，并也会为自身恢复<SUB 28709 1>气血值。					1	1			1				0				
28709	1	0	1	1	0	0	0	1	(28709) 晴柔青川濯莲治疗自身	晴柔	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28710	1	15698	1	1	0	0	0	1	(28710) 北天药宗_畅和_千枝绽蕊提高治疗	畅和	“灵素中和”效果还会对作用目标附近6尺额外1个团队成员造成治疗效果，且其在“千枝绽蕊”期间作用人数额外提高3个并不会产生威胁值。					1	1			1				0				
28711	1	15699	1	1	0	0	0	1	(28711) 北天药宗_清嘉_青川濯莲储存治疗量	清嘉	“青川濯莲”的气血上限提高100%，气血值为气血上限的50%，“青川濯莲”治疗命中低于50%气血值的友方目标时，会消耗10%的最大气血值为其恢复<SUB 28712 1>气血值。					1	1			1				0				
28712	1	0	1	1	0	0	0	1	(28712) 清嘉青川濯莲消耗自身气血	清嘉	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28713	1	15700	1	1	0	0	0	1	(28713) 北天药宗_木通_温性寒性状态加强	木通	自身在温性状态施展招式距离提高2尺，在寒性状态下受到伤害降低10%。					1	1			1				0				
28715	0	0	1	1	0	0	0	1	(28715) 1号_小怪_钥匙伤害	毒素	测试技能					1	1			1				0				
28716	1	15701	1	1	0	0	0	1	(28716) 北天药宗_浅碧_绿野蔓生范围内不会重伤	浅碧	处于自身“绿野蔓生”状态期间，自身6尺范围内最多3个团队成员不会重伤。					1	1			1				0				
28717	1	0	1	1	0	0	0	1	(28717) 毒手第一击	毒手	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)					0	1			1				0				
28720	1	16224	1	1	0	0	0	1	(28720) 花间_天工甲士二段上车	天工	场上已有天工甲士时，可在10尺内操控天工甲士，持续30秒。成功施展时，50尺内每有5名敌对侠士将使“天工甲士”获得一层“<BUFF 22428 0 name>”，<BUFF 22428 0 desc>。若天工甲士生命值耗尽则损坏并使操纵者离开。离开天工甲士时，自身将向后弹射一段距离。					1	1			1	1			0				
28722	1	15702	1	1	0	0	0	1	(28722) 北天药宗_配伍_中和叠加全属性	配伍	“灵素中和”治疗量提高13%，命中目标使其提高1%的力道、身法、元气和根骨，最多叠加5层，持续10秒。					1	1			1				0				
28723	0	0	1	1	0	0	0	1	(28723) 肖童_蛇毒会心	蛇毒：会心	测试技能					1	1			1				0				
28724	1	16223	1	1	0	0	0	1	(28724) 花间_天工甲士一段召唤	天工甲士	测试技能					1	1			1				0				
28726	1	15703	1	1	0	0	0	1	(28726) 北天药宗_自馨_濒死产生莲花	自馨	“千枝绽蕊”期间受到伤害使自身气血值低于25%时，在自身脚下生成一朵莲花，持续10秒，莲花被摧毁前自身受到伤害降低70%。自身则强制进入“千枝伏藏”状态，并获得60秒的调息时间。					1	1			1				0				
28727	1	15704	1	1	0	0	0	1	(28727) 北天药宗_幽姿_白芷含芳不被打退	幽姿	“白芷含芳”不会被打退，对当前气血值百分比不高于自身的目标额外造成25%的治疗量。					1	1			1				0				
28728	0	0	1	1	0	0	0	1	(28728) 幽姿白芷含芳治疗子技能	白芷含芳	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28729	1	0	1	1	0	0	0	1	(28729) 绿绦绿野蔓生治疗自身	绿绦	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28730	1	15705	1	1	0	0	0	1	(28730) 北天药宗_绿绦_绿野蔓生加强反弹	绿绦	“绿野蔓生”对6尺内攻击自身的目标造成伤害时自身毒性内功攻击力得到提高，提高幅度等同于自身50%的治疗量，并为自身恢复<SUB 28729 1>气血值。					1	1			1				0				
28731	1	15706	1	1	0	0	0	1	(28731) 北天药宗_燕徊_凌然天风免封内回蓝	燕徊	“凌然天风”期间自身免疫无法运功、缴械、打断效果，每跳跃一次回复1%内力值。					1	1			1				0				
28732	1	15707	1	1	0	0	0	1	(28732) 北天药宗_决明_中和低血量目标提高疗效	决明	“灵素中和”效果命中的目标气血值若低于50%，则该次“灵素中和”治疗加成提高25%。					1	1			1				0				
28733	0	0	1	1	0	0	0	1	(28733) 决明中和50以下	灵素中和	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28734	0	0	1	1	0	0	0	1	(28734) 决明中和50以上	灵素中和	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28735	1	15708	1	1	0	0	0	1	(28735) 北天药宗_独活_龙葵自苦提高持续时间	独活	“龙葵自苦”不再占用基础调息时间，持续时间提高1秒，期间目标受到治疗效果提高3%。					1	1			1				0				
28736	1	15709	1	1	0	0	0	1	(28736) 北天药宗_织翠_千枝绽蕊储存伤害值	织翠	“千枝绽蕊”期间自身受到伤害的100%将会被储存起来，最多储存到自身最大气血值的30%，并在转换为“千枝伏藏”后附着在自身柳叶刀上，持续15秒，下一次对敌方目标施展“银光照雪”时会附带这段额外伤害。					1	1			1				0				
28737	0	0	1	1	0	0	0	1	(28737) 织翠附带额外伤害	织翠	测试技能					1	1			1				0				
28739	1	15710	1	1	0	0	0	1	(28739) 北天药宗_胜娇_青川濯莲范围内提高御化	胜娇	“青川濯莲”范围内小队成员御劲、化劲等级提高10%。					1	1			1				0				
28740	1	15711	1	1	0	0	0	1	(28740) 旋生飞草	旋生飞草	在自身面前种植蒲公英，在1秒后绽开，获得3点寒性，对周围15尺的最多3个敌对目标造成一次受到自身治疗量加成的伤害，并使其招式施展距离降低15%，持续8秒，施展时每中和一点温性该伤害会心几率提高15%；还使得周围15尺最多3个友方目标招式施展距离增加15%，移动速度提高15%，持续8秒。		飘零轻似羽，推风向天涯。		辅助技，提高自身和队友的攻击距离，降低对手的攻击距离。	1	1			1	1			0	辅助技，提高自身和队友的攻击距离，降低对手的攻击距离。			
28742	0	0	1	1	0	0	0	1	(28742) 旋生飞草目标点减益	旋生飞草	测试技能					1	1			1				0				
28743	1	15712	1	1	0	0	0	1	(28743) 北天药宗_顾步_惊鸿掠水重置银光照雪	顾步	对8尺外的目标施展“惊鸿掠水”，重置自身“银光照雪”调息时间，并使下个“银光照雪”会心几率提高30%。					1	1			1				0				
28744	1	15713	1	1	0	0	0	1	(28744) 北天药宗_莲池_青川濯莲提高数量	莲池	“青川濯莲”不再占用基础调息时间，作用目标提高3个。					1	1			1				0				
28745	0	0	1	1	0	0	0	1	(28745) 乌蒙贵_振翅单体伤害	振翅	测试技能					1	1			1				0				
28746	1	2999	1	1	0	0	0	7	(28746) 战斗管家_山寨快雪时晴	快雪时晴	每秒对目标及目标附近的最多4个目标造成大量混元内功伤害，持续5秒。		骤雪初歇春日暖。		攻击技，短时间内连续对目标造成大量伤害效果。	1	1			1					攻击技，连续对目标造成伤害。	1		
28747	1	1527	1	1	0	0	0	1	(28747) 28747 战斗管家_山寨阳明指	阳明指	对目标造成<SKILL NeutralDamage>点(+<SKILLEx {D0} {SkillNeutralAP}>)混元内功伤害。		内舍于紧，外在于管筋，其气生为寒。		攻击技，能在远距离外对目标造成极大的伤害。	1	1			1					攻击技，对目标造成伤害。	1		
28748	1	15714	1	1	0	0	0	1	(28748) 北天药宗_辞零_银光照雪消除自苦层数	辞零	“银光照雪”治疗目标将会消除目标属于自身50%的“自苦”层数，并卸除目标阴性、阳性、混元性、毒性不利效果各一个。					1	1			1				0				
28749	0	413	1	1	0	0	0	6	(28749) 治疗管家_山寨春泥	春泥护花	给自身或队友一个8层的护盾，<BUFF 21461 0 desc>，持续<BUFF 21461 0 time>		流溢于中，布散于外。		辅助技，在自身或队友即将承受巨大的伤害时使用效果最佳。	1	1			1					防御技，给目标提供减伤效果并可回复气血。	0		
28750	1	395	1	1	0	0	0	3	(28750) 治疗管家_山寨提针	提针	为友方目标恢复<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)气血值。		按脉勿陷，以致其气出。		疗伤技，施展时间适中，疗伤成效中等。	1	1			1					疗伤技，回复目标中等气血值。	0		
28751	1	15717	1	1	0	0	0	1	(28751) 北天药宗_卫矛_枯木苏息不沉睡	卫矛	“枯木苏息”效果自身不再沉睡，但使得自身救治的友方目标获得气血最大值500%的治疗吸收盾，持续30秒，若效果结束后未吸收足够治疗量则救治的目标重新枯萎。					1	1			1				0				
28752	1	1526	1	1	0	0	0	4	(28752) 治疗管家_山寨缝针	锋针	救治重伤的友方目标，使其起身后气血值为74500点，内力值为29500点。		第其身而锋其末。		辅助技，非战斗状态下救治重伤的友方目标。	1	1			1				0	辅助技，非战斗状态下复活重伤友方玩家。			
28755	0	0	1	1	0	0	0	1	(28755) 青圃着尘治疗子技能	青圃着尘	<SKILL Therapy>点(+<SKILLEx {D0} {SkillTherapyAP}>)					1	1			1				0				
28756	1	15718	1	1	0	0	0	1	(28756) 百药宣时	百药宣时	在自身脚下舒展一幅卷轴，使得自身进入“百药宣时”状态，“中和”效果提高50%，施展“行宜列药”套路的治疗招式均会额外触发一次“中和”效果，持续10秒，期间自身每通过这个方式获得额外的一次中和效果，即使得“百药宣时”状态结束后的下一次中和效果治疗量降低90%。		取断山河秀，百草同宣时。		辅助技，大幅提高自身治疗能力。	1	1			1	1			0	辅助技，大幅提高自身治疗能力。			
28758	1	15716	1	1	0	0	0	1	(28758) 北天药宗_败叶_青川濯莲首跳	败叶	“青川濯莲”释放时为目标20尺范围最多5个目标恢复<SUB 29721 1>气血值，播种后蛰伏时间缩短2秒，若自身处于“青川濯莲”20尺范围内，“青川濯莲”为自身承担20%的伤害。					1	1			1				0				
28759	1	15715	1	1	0	0	0	1	(28759) 北天药宗_拂怜_中和降低自苦时长	拂怜	每次触发“灵素中和”，随机降低自身“七情”的1秒或者2秒持续时长。					1	1			1				0				
28760	1	13	1	1			0	1	(28760) 白某_上善若水一段	上善若水	测试技能																	
28763	0	0	1	1	0	0	0	1	(28763) 肖童_炼蛇花_吞噬蛇类	吞噬	测试技能					1	1			1				0				
28764	1	11380	1	1	0	0	0	1	(28764) 肖童_炼蛇花_控制攻击	控制攻击	测试技能					1	1			1				0				
28765	1	11379	1	1	0	0	0	1	(28765) 肖童_炼蛇花_跟随攻击	跟随攻击	测试技能					1	1			1				0				
28766	0	11376	1	1	0	0	0	1	(28766) 肖童_炼蛇花_停止攻击	停止攻击	测试技能					1	1			1				0				
28767	0	16391	1	1	0	0	0	1	(28767) 卫栖梧_梁上君子	梁上君子	消耗一定精神，并立刻强制解除任何被控制效果，随机增加一种气劲（内功会心提高、外功会心增加、移动速度提高），持续12秒，并且此时间段内不受任何控制影响。等级3后，若成功解除控制效果，则添加的气劲效果额外增强，并立刻清空蹑云和扶摇的调息时间。					0	1			1				0				
28768	0	16397	1	1	0	0	0	1	(28768) 谢云流_渐影凝视	渐影凝视	消耗耐力，取消被控制状态，并且一段时间精神值不会被降低。等级3后，获得少量精神值，并且提高内外功会心，持续15秒，若存在选中敌对目标，敌对目标精神低于30%时，根据自身精神值比例差发生概率性恐惧，并造成一次耐力打击。					0	1			1				0				
28769	0	16398	1	1	0	0	0	1	(28769) 谢云流_居合贯诚	居合·贯诚	运功3秒，消耗耐力并对自身半径12尺圆形范围内的敌方单位造成外功伤害，伤害根据使用者耐力比例判断。等级3后，技能更改为目标点半径12尺圆形范围，高6米外功攻击，根据自身精神比例造成会心伤害，并且减少目标受到治疗效果50%，持续10秒。					0	1			1				0				
28770	0	16398	1	1	0	0	0	1	(28770) 谢云流_居合贯诚_3级	居合·贯诚	运功3秒，消耗耐力并对目标点半径12尺圆形范围内敌方单位造成外功伤害，根据自身精神比例造成会心伤害，并且减少目标受到治疗效果50%，持续10秒。					0	1			1				0				
28771	0	0	1	1	0	0	0	1	(28771) 王母低于50%血量额外治疗	王母挥袂	王母挥袂					1	1			1				0				
