ID	Name	UiID	ForceMask	2_1	2_2	2_3	2_4	3_1	3_2	3_3	3_4	4_1	4_2	4_3	4_4	5_1	5_2	5_3	5_4	6_1	6_2	6_3	6_4	7_1	7_2	7_3	7_4	8_1	8_2	8_3	8_4	9_1	9_2	9_3	9_4	10_1	10_2	10_3	10_4	11_1	11_2	11_3	11_4	12_1	12_2	12_3	12_4	13_1	13_2	13_3	13_4	14_1	14_2	14_3	14_4	15_1	15_2	15_3	15_4	16_1	16_2	16_3	16_4	17_1	17_2	17_3	17_4	18_1	18_2	18_3	18_4	19_1	19_2	19_3	19_4	20_1	20_2	20_3	20_4	21_1	21_2	21_3	21_4	22_1	22_2	22_3	22_4	23_1	23_2	23_3	23_4	24_1	24_2	24_3	24_4
4435	药宗_归林	175995	4096	63468								63469																																																																																			
4436	药宗内功_天命奉节·潮信 防具	175996	4096	37910								47648																																																																																			
4437	药宗治疗_天命奉节·依风 防具	175997	4096	37910								47649																																																																																			
4438	药宗内功_天命奉节·潮信 首饰	175998	4096	2629				6050																																																																																							
4439	药宗治疗_天命奉节·依风 首饰	175999	4096	2629				6050																																																																																							
4440	药宗内功_疾影涂恨·应州 防具	176000	4096	37910								47648																																																																																			
4441	药宗治疗_疾影涂恨·惊鸥 防具	176001	4096	37910								47649																																																																																			
4442	药宗内功_疾影涂恨·应州 首饰	176002	4096	2629				6050																																																																																							
4443	药宗治疗_疾影涂恨·惊鸥 首饰	176003	4096	2629				6050																																																																																							
4444	药宗内功_江天万古·山碧	176004	4096	19926								47646																																																																																			
4445	药宗治疗_江天万古·从横	176005	4096	20249								47647																																																																																			
4446	药宗内功_剑茗·未生	176006	4096	26432				26305				26415				26413				47640	47641																																																																										
4447	药宗治疗_剑茗·秋泉	176007	4096	26250				26295				26465				26426				26461																																																																											
4448	药宗内功_三宿·映雪	176008	4096	26385																																																																																											
4449	药宗治疗_三宿·苔色	176009	4096	26385																																																																																											
4450	药宗内功_荻魂·彩缨	176010	4096	26414				26415																																																																																							
4451	药宗治疗_荻魂·泛羽	176011	4096	26431				26365																																																																																							
4452	药宗内功_雁虞·明雨	176012	4096	26298								26415								26385																																																																											
4453	药宗治疗_雁虞·山岑	176013	4096	26304								26465								26461																																																																											
4454	药宗内功_蜀风·白鸟	176014	4096	26346								26415								47640	47641																																																																										
4455	药宗治疗_蜀风·山桐	176015	4096	26304								26465								26461																																																																											
4456	药宗内功_蚩灵·露衣	176016	4096	26353								26415								47640	47641																																																																										
4457	药宗治疗_蚩灵·萤度	176017	4096	26438								26465								26461																																																																											
4458	药宗内功_南皇·鹄飞	176018	4096	26351								26415								47640	47641																																																																										
4459	药宗治疗_南皇·孤赏	176019	4096	26348								26465								26461																																																																											
4460	药宗内功_百战·松静	176020	4096	26469																																																																																											
4461	药宗治疗_百战·独夜	176021	4096	26470																																																																																											
4462	药宗内功_烛天·纤云	176022	4096	47640	47641							26415								26417																																																																											
4463	药宗治疗_烛天·稍落	176023	4096	26465								26461								26375																																																																											
4464	药宗内功_千缘·空意	176024	4096	26481																																																																																											
4465	药宗治疗_千缘·青宵	176025	4096	26482																																																																																											
4466	药宗内功_烛天·长溪	176026	4096	47640	47641							26415								26417																																																																											
4467	药宗治疗_烛天·暮山	176027	4096	26465								26461								26375																																																																											
4468	药宗内功_破军·莲间	176028	4096	26512								47640	47641							26468																																																																											
4469	药宗治疗_破军·解颜	176029	4096	26465								26461								26418																																																																											
4470	药宗内功_狼烟·花飞	176030	4096	47640	47641							26415																																																																																			
4471	药宗治疗_狼烟·覆雪	176031	4096	26461								47643																																																																																			
4472	药宗内功_靖世·去雁	176032	4096	26415								47640	47641																																																																																		
4473	药宗治疗_靖世·长泪	176033	4096	47643								26461																																																																																			
4474	药宗内功_定国·寄词	176034	4096	47640	47641							26415																																																																																			
4475	药宗治疗_定国·忆初	176035	4096	26461								47643																																																																																			
4476	药宗内功_破虏·重阙	180825	4096	26415								47640	47641																																																																																		
4477	药宗治疗_破虏·霁峰	180826	4096	47643								26461																																																																																			
4478	药宗内功_秦风·花行	180827	4096	47640	47641							26415																																																																																			
4479	药宗治疗_秦风·休明	180828	4096	26461								47643																																																																																			
4480	药宗内功_朔雪·寂晚	180829	4096	47640	47641							26415																																																																																			
4481	药宗治疗_朔雪·难溯	180830	4096	47643								26461																																																																																			
4482	药宗内功_霜天·鸿度	180831	4096	26415								47640	47641																																																																																		
4483	药宗治疗_霜天·凝寒	180832	4096	26461								47643																																																																																			
4484	药宗内功_儒风·旧慕	180833	4096	47640	47641							26415																																																																																			
4485	药宗治疗_儒风·疏源	180834	4096	47643								26461																																																																																			
4486	药宗内功_文王·荆梦	180835	4096	26415								47640	47641																																																																																		
4487	药宗治疗_文王·碑影	180836	4096	26461								47643																																																																																			
4488	药宗内功_雪河·素涛	180837	4096	47640	47641							26415																																																																																			
4489	药宗治疗_雪河·阅川	180838	4096	47643								26461																																																																																			
4490	药宗内功_燕云·临溪	180839	4096	26415								47640	47641																																																																																		
4491	药宗治疗_燕云·晓霜	180840	4096	26461								47643																																																																																			
4492	药宗内功_驰冥·不遇	180841	4096	47640	47641							26415																																																																																			
4493	药宗治疗_驰冥·水澄	180842	4096	47643								26461																																																																																			
4494	药宗内功_未烬·飞渚	180843	4096	26415								47640	47641																																																																																		
4495	药宗治疗_未烬·敛烟	180844	4096	26461								47643																																																																																			
4496	药宗内功_鹤梦·仪星	180845	4096	47640	47641							26415																																																																																			
4497	药宗治疗_鹤梦·日影	180846	4096	47643								26461																																																																																			
4498	药宗内功_天韶·游鲤	180847	4096	26415								47640	47641																																																																																		
4499	药宗治疗_天韶·萍叶	180848	4096	26461								47643																																																																																			
4500	药宗内功_凌绝·长林	180849	4096	47640	47641							26415																																																																																			
4501	药宗治疗_凌绝·文峰	180850	4096	47643								26461																																																																																			
4502	药宗内功_晓天·兰樽	180851	4096	26415								47640	47641																																																																																		
4503	药宗治疗_晓天·升青	180852	4096	26461								47643																																																																																			
4504	药宗内功_夺夜·春满	180853	4096	47640	47641							26415																																																																																			
4505	药宗治疗_夺夜·静闲	180854	4096	47643								26461																																																																																			
4506	药宗内功浩气 长风破浪·仙珠	180855	4096	5176								6168																																																																																			
4507	药宗治疗浩气 长风破浪·望园	180856	4096	5176								6168																																																																																			
4508	药宗内功恶人 怒雪暗天·帝熏	180857	4096	5176								6168																																																																																			
4509	药宗治疗恶人 怒雪暗天·晓光	180858	4096	5176								6168																																																																																			
4510	5550品御厨套装	125741	2	47919																																																																																											
4511	5550品御厨套装	125741	2	47919																																																																																											
4512	5550品御厨套装	125741	4	47919																																																																																											
4513	5550品御厨套装	125741	4	47919																																																																																											
4514	5550品御厨套装	125741	8	47919																																																																																											
4515	5550品御厨套装	125741	8	47919																																																																																											
4516	5550品御厨套装	125741	16	47919																																																																																											
4517	5550品御厨套装	125741	16	47919																																																																																											
4518	5550品御厨套装	125741	32	47919																																																																																											
4519	5550品御厨套装	125741	32	47919																																																																																											
4520	5550品御厨套装	125741	64	47919																																																																																											
4521	5550品御厨套装	125741	64	47919																																																																																											
4522	5550品御厨套装	125741	128	47919																																																																																											
4523	5550品御厨套装	125741	128	47919																																																																																											
4524	5550品御厨套装	125741	256	47919																																																																																											
4525	5550品御厨套装	125741	512	47919																																																																																											
4526	5550品御厨套装	125741	1024	47919																																																																																											
4527	5550品御厨套装	125741	1024	47919																																																																																											
4528	5550品御厨套装	125741	2097152	47919																																																																																											
4529	5550品御厨套装	125741	2097152	47919																																																																																											
4530	5550品御厨套装	125741	4194304	47919																																																																																											
4531	5550品御厨套装	125741	4194304	47919																																																																																											
4532	5550品御厨套装	125741	8388608	47919																																																																																											
4533	5550品御厨套装	125741	16777216	47919																																																																																											
4534	5550品御厨套装	125741	33554432	47919																																																																																											
4535	5550品御厨套装	125741	2048	47919																																																																																											
4536	5550品御厨套装	125741	4096	47919																																																																																											
4537	5550品御厨套装	125741	4096	47919																																																																																											
4538	7000竞技场测试	190000	2	30955								26405																																																																																			
4539	7000竞技场测试	190001	4	30955								26407																																																																																			
4540	7000竞技场测试	190002	4	26788								26407																																																																																			
4541	7000竞技场测试	190003	8	7018								26406																																																																																			
4542	7000竞技场测试	190004	16	30955								26408																																																																																			
4543	7000竞技场测试	190005	16	7018								26403																																																																																			
4544	7000竞技场测试	190006	32	30955								26404																																																																																			
4545	7000竞技场测试	190007	32	26788								35516																																																																																			
4546	7000竞技场测试	190008	64	30955								26439																																																																																			
4547	7000竞技场测试	190009	64	26788								26439																																																																																			
4548	7000竞技场测试	190010	128	30955								26476																																																																																			
4549	7000竞技场测试	190011	128	7018								26476																																																																																			
4550	7000竞技场测试	190012	256	7018								26402																																																																																			
4551	7000竞技场测试	190013	512	7018								26521																																																																																			
4552	7000竞技场测试	190014	1024	30955								26499																																																																																			
4553	7000竞技场测试	190015	2097152	7018								26564																																																																																			
4554	7000竞技场测试	190016	4194304	30955								26590																																																																																			
4555	7000竞技场测试	190017	4194304	26788								26590																																																																																			
4556	7000竞技场测试	190018	8388608	7018								29588																																																																																			
4557	7000竞技场测试	190019	16777216	7018								33813																																																																																			
4558	7000竞技场测试	190020	33554432	7018								35514																																																																																			
4559	7000竞技场测试	190021	2048	30955								44085																																																																																			
4560	7000竞技场测试	190022	4096	30955								47646																																																																																			
4561	7000竞技场测试	190023	4096	26788								47647																																																																																			
4562	5600浩气矿车套	190024	2	5949								5842																																																																																			
4563	5600浩气矿车套	190025	4	5949								5842																																																																																			
4564	5600浩气矿车套	190026	4	5949								5842																																																																																			
4565	5600浩气矿车套	190027	8	5949								5842																																																																																			
4566	5600浩气矿车套	190028	16	5949								5842																																																																																			
4567	5600浩气矿车套	190029	16	5949								5842																																																																																			
4568	5600浩气矿车套	190030	32	5949								5842																																																																																			
4569	5600浩气矿车套	190031	32	5949								5842																																																																																			
4570	5600浩气矿车套	190032	64	5949								5842																																																																																			
4571	5600浩气矿车套	190033	64	5949								5842																																																																																			
4572	5600浩气矿车套	190034	128	5949								5842																																																																																			
4573	5600浩气矿车套	190035	128	5949								5842																																																																																			
4574	5600浩气矿车套	190036	256	5949								5842																																																																																			
4575	5600浩气矿车套	190037	512	5949								5842																																																																																			
4576	5600浩气矿车套	190038	1024	5949								5842																																																																																			
4577	5600浩气矿车套	190039	2097152	5949								5842																																																																																			
4578	5600浩气矿车套	190040	4194304	5949								5842																																																																																			
4579	5600浩气矿车套	190041	4194304	5949								5842																																																																																			
4580	5600浩气矿车套	190042	8388608	5949								5842																																																																																			
4581	5600浩气矿车套	190043	16777216	5949								5842																																																																																			
4582	5600浩气矿车套	190044	33554432	5949								5842																																																																																			
4583	5600浩气矿车套	190045	2048	5949								5842																																																																																			
4584	5600浩气矿车套	190046	4096	5949								5842																																																																																			
4585	5600浩气矿车套	190047	4096	5949								5842																																																																																			
4586	5600恶人矿车套	190048	2	5949								5842																																																																																			
4587	5600恶人矿车套	190049	4	5949								5842																																																																																			
4588	5600恶人矿车套	190050	4	5949								5842																																																																																			
4589	5600恶人矿车套	190051	8	5949								5842																																																																																			
4590	5600恶人矿车套	190052	16	5949								5842																																																																																			
4591	5600恶人矿车套	190053	16	5949								5842																																																																																			
4592	5600恶人矿车套	190054	32	5949								5842																																																																																			
4593	5600恶人矿车套	190055	32	5949								5842																																																																																			
4594	5600恶人矿车套	190056	64	5949								5842																																																																																			
4595	5600恶人矿车套	190057	64	5949								5842																																																																																			
4596	5600恶人矿车套	190058	128	5949								5842																																																																																			
4597	5600恶人矿车套	190059	128	5949								5842																																																																																			
4598	5600恶人矿车套	190060	256	5949								5842																																																																																			
4599	5600恶人矿车套	190061	512	5949								5842																																																																																			
4600	5600恶人矿车套	190062	1024	5949								5842																																																																																			
4601	5600恶人矿车套	190063	2097152	5949								5842																																																																																			
4602	5600恶人矿车套	190064	4194304	5949								5842																																																																																			
4603	5600恶人矿车套	190065	4194304	5949								5842																																																																																			
4604	5600恶人矿车套	190066	8388608	5949								5842																																																																																			
4605	5600恶人矿车套	190067	16777216	5949								5842																																																																																			
4606	5600恶人矿车套	190068	33554432	5949								5842																																																																																			
4607	5600恶人矿车套	190069	2048	5949								5842																																																																																			
4608	5600恶人矿车套	190070	4096	5949								5842																																																																																			
4609	5600恶人矿车套	190071	4096	5949								5842																																																																																			
4610	6250寻踪觅宝	190072		26560				26561				26562																																																																																			
4611	6250寻踪觅宝	190073		26560				26561				26562																																																																																			
4612	6250寻踪觅宝	190074		26560				26561				26562																																																																																			
4613	6250寻踪觅宝	190075		26560				26561				26562																																																																																			
4614	6250寻踪觅宝	190076		26560				26561				26562																																																																																			
4615	6250寻踪觅宝	190077		26560				26561				26562																																																																																			
4616	7000T套	190078	2	43696								26458	17100																																																																																		
4617	7000T套	190079	2	43697								26577	29840																																																																																		
4618	7000T套	190080	4	43698								26453	23655																																																																																		
4619	7000T套	190081	4	43699								26572																																																																																			
4620	7000T套	190082	8	43700								26454																																																																																			
4621	7000T套	190083	8	43701								26575																																																																																			
4622	7000T套	190084	16	43702								26456	30049																																																																																		
4623	7000T套	190085	16	43703								26455																																																																																			
4624	7000T套	190086	32	43704								26457																																																																																			
4625	7000T套	190087	32	43705								26573																																																																																			
4626	7000T套	190088	64	43706								26460	30200																																																																																		
4627	7000T套	190089	64	43707								26574																																																																																			
4628	7000T套	190090	128	43708								26475	29497																																																																																		
4629	7000T套	190091	128	43709								26474	25387																																																																																		
4630	7000T套	190092	256	43710								26459	29725																																																																																		
4631	7000T套	190093	512	43711								26520																																																																																			
4632	7000T套	190094	1024	43712								26498																																																																																			
4633	7000T套	190095	1024	43713								26576																																																																																			
4634	7000T套	190096	2097152	43714								26566	24544																																																																																		
4635	7000T套	190097	2097152	43715								26578																																																																																			
4636	7000T套	190098	4194304	43716								26585	26586																																																																																		
4637	7000T套	190099	4194304	43717								26587	26588																																																																																		
4638	7000T套	190100	8388608	43718								29590	29591																																																																																		
4639	7000T套	190101	16777216	43719								33810	33811																																																																																		
4640	7000T套	190102	33554432	43720								35511	35512																																																																																		
4641	7000T套	190103	2048	43721								44087	44088																																																																																		
4642	7000T套	190104	4096	47642								47640	47641																																																																																		
4643	7000T套	190105	4096	47645								47643																																																																																			
4644	7000/7300浩气威望防具	190106	2	33354								26527	29839																																																																																		
4645	7000/7300浩气威望防具	190107	4	33354								26526																																																																																			
4646	7000/7300浩气威望防具	190108	4	33354								26526																																																																																			
4647	7000/7300浩气威望防具	190109	8	33354								26525																																																																																			
4648	7000/7300浩气威望防具	190110	16	33354								26523																																																																																			
4649	7000/7300浩气威望防具	190111	16	33354								26524																																																																																			
4650	7000/7300浩气威望防具	190112	32	33354								26533																																																																																			
4651	7000/7300浩气威望防具	190113	32	33354								26533																																																																																			
4652	7000/7300浩气威望防具	190114	64	33354								26529																																																																																			
4653	7000/7300浩气威望防具	190115	64	33354								26530																																																																																			
4654	7000/7300浩气威望防具	190116	128	33354								26531																																																																																			
4655	7000/7300浩气威望防具	190117	128	33354								26531																																																																																			
4656	7000/7300浩气威望防具	190118	256	33354								26528																																																																																			
4657	7000/7300浩气威望防具	190119	512	33354								26522																																																																																			
4658	7000/7300浩气威望防具	190120	1024	33354								26532																																																																																			
4659	7000/7300浩气威望防具	190121	2097152	33354								26565																																																																																			
4660	7000/7300浩气威望防具	190122	4194304	33354								26589																																																																																			
4661	7000/7300浩气威望防具	190123	4194304	33354								29428																																																																																			
4662	7000/7300浩气威望防具	190124	8388608	33354								29589																																																																																			
4663	7000/7300浩气威望防具	190125	16777216	33354								33814																																																																																			
4664	7000/7300浩气威望防具	190126	33554432	33354								35515																																																																																			
4665	7000/7300浩气威望防具	190127	2048	33354								44086																																																																																			
4666	7000/7300浩气威望防具	190128	4096	33354								47648																																																																																			
4667	7000/7300浩气威望防具	190129	4096	33354								47649																																																																																			
4668	7000/7300恶人威望防具	190130	2	33354								26527	29839																																																																																		
4669	7000/7300恶人威望防具	190131	4	33354								26526																																																																																			
4670	7000/7300恶人威望防具	190132	4	33354								26526																																																																																			
4671	7000/7300恶人威望防具	190133	8	33354								26525																																																																																			
4672	7000/7300恶人威望防具	190134	16	33354								26523																																																																																			
4673	7000/7300恶人威望防具	190135	16	33354								26524																																																																																			
4674	7000/7300恶人威望防具	190136	32	33354								26533																																																																																			
4675	7000/7300恶人威望防具	190137	32	33354								26533																																																																																			
4676	7000/7300恶人威望防具	190138	64	33354								26529																																																																																			
4677	7000/7300恶人威望防具	190139	64	33354								26530																																																																																			
4678	7000/7300恶人威望防具	190140	128	33354								26531																																																																																			
4679	7000/7300恶人威望防具	190141	128	33354								26531																																																																																			
4680	7000/7300恶人威望防具	190142	256	33354								26528																																																																																			
4681	7000/7300恶人威望防具	190143	512	33354								26522																																																																																			
4682	7000/7300恶人威望防具	190144	1024	33354								26532																																																																																			
4683	7000/7300恶人威望防具	190145	2097152	33354								26565																																																																																			
4684	7000/7300恶人威望防具	190146	4194304	33354								26589																																																																																			
4685	7000/7300恶人威望防具	190147	4194304	33354								29428																																																																																			
4686	7000/7300恶人威望防具	190148	8388608	33354								29589																																																																																			
4687	7000/7300恶人威望防具	190149	16777216	33354								33814																																																																																			
4688	7000/7300恶人威望防具	190150	33554432	33354								35515																																																																																			
4689	7000/7300恶人威望防具	190151	2048	33354								44086																																																																																			
4690	7000/7300恶人威望防具	190152	4096	33354								47648																																																																																			
4691	7000/7300恶人威望防具	190153	4096	33354								47649																																																																																			
4692	7000浩气威望饰品	190232	2	6748				3995																																																																																							
4693	7000浩气威望饰品	190233	4	6748				3995																																																																																							
4694	7000浩气威望饰品	190234	4	6748				3995																																																																																							
4695	7000浩气威望饰品	190235	8	6748				3995																																																																																							
4696	7000浩气威望饰品	190236	16	6748				3995																																																																																							
4697	7000浩气威望饰品	190237	16	6748				3995																																																																																							
4698	7000浩气威望饰品	190238	32	6748				3995																																																																																							
4699	7000浩气威望饰品	190239	32	6748				3995																																																																																							
4700	7000浩气威望饰品	190240	64	6748				3995																																																																																							
4701	7000浩气威望饰品	190241	64	6748				3995																																																																																							
4702	7000浩气威望饰品	190242	128	6748				3995																																																																																							
4703	7000浩气威望饰品	190243	128	6748				3995																																																																																							
4704	7000浩气威望饰品	190244	256	6748				3995																																																																																							
4705	7000浩气威望饰品	190245	512	6748				3995																																																																																							
4706	7000浩气威望饰品	190246	1024	6748				3995																																																																																							
4707	7000浩气威望饰品	190247	2097152	6748				3995																																																																																							
4708	7000浩气威望饰品	190248	4194304	6748				3995																																																																																							
4709	7000浩气威望饰品	190249	4194304	6748				3995																																																																																							
4710	7000浩气威望饰品	190250	8388608	6748				3995																																																																																							
4711	7000浩气威望饰品	190251	16777216	6748				3995																																																																																							
4712	7000浩气威望饰品	190252	33554432	6748				3995																																																																																							
4713	7000浩气威望饰品	190253	2048	6748				3995																																																																																							
4714	7000浩气威望饰品	190254	4096	6748				3995																																																																																							
4715	7000浩气威望饰品	190255	4096	6748				3995																																																																																							
4716	7000恶人威望饰品	190256	2	6748				3995																																																																																							
4717	7000恶人威望饰品	190257	4	6748				3995																																																																																							
4718	7000恶人威望饰品	190258	4	6748				3995																																																																																							
4719	7000恶人威望饰品	190259	8	6748				3995																																																																																							
4720	7000恶人威望饰品	190260	16	6748				3995																																																																																							
4721	7000恶人威望饰品	190261	16	6748				3995																																																																																							
4722	7000恶人威望饰品	190262	32	6748				3995																																																																																							
4723	7000恶人威望饰品	190263	32	6748				3995																																																																																							
4724	7000恶人威望饰品	190264	64	6748				3995																																																																																							
4725	7000恶人威望饰品	190265	64	6748				3995																																																																																							
4726	7000恶人威望饰品	190266	128	6748				3995																																																																																							
4727	7000恶人威望饰品	190267	128	6748				3995																																																																																							
4728	7000恶人威望饰品	190268	256	6748				3995																																																																																							
4729	7000恶人威望饰品	190269	512	6748				3995																																																																																							
4730	7000恶人威望饰品	190270	1024	6748				3995																																																																																							
4731	7000恶人威望饰品	190271	2097152	6748				3995																																																																																							
4732	7000恶人威望饰品	190272	4194304	6748				3995																																																																																							
4733	7000恶人威望饰品	190273	4194304	6748				3995																																																																																							
4734	7000恶人威望饰品	190274	8388608	6748				3995																																																																																							
4735	7000恶人威望饰品	190275	16777216	6748				3995																																																																																							
4736	7000恶人威望饰品	190276	33554432	6748				3995																																																																																							
4737	7000恶人威望饰品	190277	2048	6748				3995																																																																																							
4738	7000恶人威望饰品	190278	4096	6748				3995																																																																																							
4739	7000恶人威望饰品	190279	4096	6748				3995																																																																																							
4740	7000/7300竞技场	190202	2	33223								26405																																																																																			
4741	7000/7300竞技场	190203	4	33223								26407																																																																																			
4742	7000/7300竞技场	190204	4	37378								26407																																																																																			
4743	7000/7300竞技场	190205	8	4720								26406																																																																																			
4744	7000/7300竞技场	190206	16	33223								26408																																																																																			
4745	7000/7300竞技场	190207	16	4720								26403																																																																																			
4746	7000/7300竞技场	190208	32	33223								26404																																																																																			
4747	7000/7300竞技场	190209	32	37378								35516																																																																																			
4748	7000/7300竞技场	190210	64	33223								26439																																																																																			
4749	7000/7300竞技场	190211	64	37378								26439																																																																																			
4750	7000/7300竞技场	190212	128	33223								26476																																																																																			
4751	7000/7300竞技场	190213	128	4720								26476																																																																																			
4752	7000/7300竞技场	190214	256	4720								26402																																																																																			
4753	7000/7300竞技场	190215	512	4720								26521																																																																																			
